2455312.78983 18.317 0.038 5.04 868.0
2455312.82786 18.272 0.039 5.29 883.0
2455312.87211 18.210 0.035 4.70 971.0
2455312.91171 18.281 0.036 5.42 791.0
2455313.78387 18.287 0.047 6.27 1012.0
2455313.82273 18.234 0.041 5.77 954.0
2455313.86240 18.190 0.043 6.09 1043.0
2455313.90063 18.252 0.037 4.52 1063.0
2455314.67151 18.218 0.047 5.55 1499.0
2455314.71197 18.291 0.047 5.60 1314.0
2455314.75125 18.304 0.040 4.69 1218.0
2455314.79118 18.193 0.040 5.28 1163.0
2455314.84872 18.293 0.039 4.86 1175.0
2455314.88615 18.282 0.037 4.51 1178.0
2455314.92359 18.347 0.043 5.17 1272.0
2455315.68901 18.221 0.047 5.76 1435.0
2455315.73693 18.310 0.053 6.15 1301.0
2455315.77447 18.312 0.050 5.71 1230.0
2455315.81220 18.345 0.043 4.94 1220.0
2455315.85238 18.415 0.052 5.40 1313.0
2455315.89451 18.266 0.045 5.38 1319.0
2455316.68015 18.247 0.054 6.07 1445.0
2455316.72730 18.194 0.043 5.34 1241.0
2455316.77034 18.395 0.063 6.88 1229.0
2455316.80769 18.193 0.054 6.75 1240.0
2455316.86456 18.209 0.052 6.02 1411.0
2455319.82469 18.215 0.050 4.12 3001.0
2455319.86767 18.321 0.058 4.43 3354.0
2455319.91182 18.240 0.062 4.88 4311.0
2455320.64247 18.335 0.042 5.17 1086.0
2455320.68705 18.131 0.036 5.39 1035.0
2455320.73097 18.252 0.036 4.85 985.0
2455320.76818 18.305 0.036 4.71 929.0
2455320.80590 18.218 0.038 4.43 1432.0
2455320.84912 18.161 0.034 5.24 943.0
2455320.88751 18.249 0.033 4.52 1011.0
2455320.92908 18.308 0.045 5.66 1296.0
2455321.71528 18.265 0.034 4.95 899.0
2455321.75273 18.231 0.033 4.76 878.0
2455321.79238 18.249 0.037 5.35 896.0
2455321.83078 18.242 0.046 6.43 939.0
2455321.87208 18.256 0.038 5.22 910.0
2455321.90947 18.342 0.043 5.70 950.0
2455322.69576 18.337 0.032 4.38 786.0
2455322.76127 18.177 0.030 4.09 1241.0
2455322.83835 18.213 0.031 5.02 921.0
2455322.90886 18.031 0.037 4.99 1728.0
2455323.73217 18.307 0.037 5.24 851.0
2455323.77046 18.284 0.031 4.41 834.0
2455323.81056 18.241 0.031 4.68 863.0
2455323.85184 18.274 0.033 4.45 922.0
2455323.89043 18.344 0.037 4.86 968.0
2455323.92789 18.281 0.036 4.92 994.0
2455324.70432 18.218 0.038 5.36 845.0
2455324.74345 18.380 0.036 4.69 776.0
2455324.78085 18.323 0.039 5.12 793.0
2455324.82098 18.314 0.037 5.31 791.0
2455324.85991 18.412 0.040 4.79 829.0
2455324.89727 18.291 0.037 5.90 850.0
2455324.93783 18.345 0.057 5.45 2115.0
2455325.68754 18.337 0.036 4.95 770.0
2455325.72404 18.297 0.032 4.75 713.0
2455325.76221 18.328 0.034 4.60 706.0
2455325.79950 18.323 0.032 4.23 694.0
2455325.84775 18.375 0.041 5.23 777.0
2455325.88781 18.396 0.041 6.47 803.0
2455325.92829 18.351 0.047 6.74 916.0
2455326.63560 18.305 0.044 6.26 856.0
2455326.72205 18.267 0.033 4.96 738.0
2455326.76011 18.265 0.032 4.68 730.0
2455326.79851 18.291 0.028 4.16 688.0
2455326.83783 18.324 0.033 4.63 744.0
2455326.87648 18.354 0.039 4.96 830.0
2455326.91372 18.342 0.039 5.42 872.0
2455327.64480 18.320 0.031 4.47 730.0
2455327.74700 18.345 0.033 4.10 725.0
2455327.78548 18.364 0.037 4.78 772.0
2455327.82433 18.332 0.038 5.32 779.0
2455327.86320 18.320 0.037 4.83 843.0
2455327.90138 18.319 0.036 4.93 859.0
2455327.93912 18.370 0.062 5.19 2529.0
2455328.67215 18.322 0.034 4.40 788.0
2455328.74072 18.255 0.030 4.38 764.0
2455328.77929 18.315 0.033 4.60 733.0
2455328.81926 18.360 0.037 5.11 774.0
2455328.85785 18.276 0.035 5.26 802.0
2455328.89553 18.154 0.030 4.94 797.0
2455328.93302 18.289 0.044 5.62 1130.0
2455334.61842 18.231 0.042 6.99 828.0
2455334.68455 18.340 0.065 8.79 845.0
2455334.76488 18.255 0.030 4.61 747.0
2455334.82221 18.284 0.036 5.91 768.0
2455334.86276 18.369 0.041 6.38 797.0
2455334.90329 18.295 0.043 6.84 852.0
2455334.94125 18.177 0.058 7.88 1869.0
2455335.74763 18.350 0.033 4.55 767.0
2455335.78679 18.258 0.032 5.01 751.0
2455335.82682 18.373 0.036 5.05 767.0
2455335.86466 18.296 0.035 5.14 798.0
2455335.90219 18.258 0.045 6.62 868.0
2455335.94126 18.214 0.057 6.02 1976.0
2455336.84609 18.214 0.032 4.77 815.0
2455336.91133 18.241 0.035 4.60 934.0
2455337.75771 18.311 0.032 4.72 727.0
2455337.79713 18.314 0.033 4.83 739.0
2455337.83554 18.347 0.043 5.82 867.0
2455337.87389 18.346 0.051 6.85 932.0
2455337.91253 18.248 0.043 6.07 965.0
2455338.75498 18.254 0.036 5.52 818.0
2455338.79417 18.224 0.042 6.21 890.0
2455338.83580 18.243 0.052 7.08 988.0
2455338.89539 18.239 0.056 7.73 962.0
2455339.67063 18.333 0.051 6.74 1013.0
2455339.70836 18.344 0.045 5.47 1020.0
2455339.80197 18.323 0.042 5.20 1000.0
2455339.86775 18.227 0.046 6.47 1109.0
2455339.90795 18.242 0.060 7.46 1197.0
2455339.94580 18.323 0.066 6.08 2201.0
2455340.65453 18.349 0.055 6.85 1117.0
2455340.69390 18.300 0.039 4.89 1189.0
2455340.78121 18.299 0.042 5.59 954.0
2455340.83676 18.318 0.037 4.96 997.0
2455340.87518 18.330 0.047 6.20 1069.0
2455340.91296 18.248 0.065 8.33 1219.0
2455341.58699 18.314 0.050 5.80 1279.0
2455341.62522 18.252 0.037 5.16 1052.0
2455341.73171 18.284 0.030 4.01 883.0
2455341.80601 18.282 0.035 4.39 1029.0
2455341.84420 18.210 0.034 4.60 1030.0
2455341.88201 18.332 0.037 4.76 1008.0
2455341.92239 18.267 0.036 5.13 1010.0
2455342.59661 18.343 0.063 6.91 1366.0
2455342.63395 18.250 0.058 7.25 1229.0
2455342.67157 18.286 0.043 5.41 1100.0
2455342.70902 18.348 0.041 4.95 1039.0
2455342.74756 18.277 0.038 5.02 1011.0
2455342.79172 18.321 0.049 5.87 1140.0
2455342.82977 18.280 0.040 5.09 1090.0
2455342.86773 18.312 0.050 5.97 1193.0
2455342.90552 18.336 0.053 6.14 1216.0
2455342.94339 18.360 0.080 8.04 1575.0
2455343.61482 18.296 0.056 6.14 1547.0
2455343.65250 18.238 0.048 5.78 1367.0
2455343.69022 18.264 0.041 4.97 1247.0
2455343.72830 18.286 0.040 4.77 1155.0
2455343.76714 18.326 0.043 5.03 1151.0
2455343.80713 18.345 0.042 4.80 1217.0
2455343.84565 18.274 0.040 4.82 1283.0
2455343.89645 18.286 0.045 5.28 1379.0
2455343.93428 18.300 0.054 6.13 1521.0
2455348.66221 18.327 0.036 4.85 868.0
2455348.72743 18.263 0.039 5.56 851.0
2455348.79271 18.238 0.037 5.37 835.0
2455348.83103 18.326 0.038 5.21 877.0
2455348.87487 18.264 0.050 6.67 1006.0
2455348.91518 18.340 0.045 5.99 976.0
2455349.59049 18.218 0.046 7.34 857.0
2455349.67309 18.265 0.041 5.20 1154.0
2455349.74127 18.360 0.045 4.99 1212.0
2455349.80624 18.413 0.045 5.36 1159.0
2455349.84401 18.224 0.042 5.81 1362.0
2455350.64374 18.349 0.057 8.08 831.0
2455350.68146 18.312 0.044 6.34 834.0
2455350.71996 18.220 0.049 7.47 847.0
2455351.57996 18.248 0.043 6.60 882.0
2455351.63742 18.339 0.037 5.66 752.0
2455351.71571 18.321 0.034 4.99 732.0
2455351.80032 18.261 0.042 5.90 911.0
2455351.87843 18.388 0.054 6.87 973.0
2455351.91640 18.226 0.045 6.91 1138.0
2455352.64101 18.350 0.039 5.25 796.0
2455352.73195 18.046 0.025 4.10 753.0
2455352.88458 18.420 0.046 5.42 975.0
2455352.92220 18.343 0.045 5.89 1097.0
2455353.61966 18.053 0.030 5.08 770.0
2455353.69976 18.228 0.029 4.31 699.0
2455353.76962 18.201 0.031 4.81 755.0
2455353.80768 18.252 0.030 4.34 776.0
2455353.85218 18.280 0.035 4.83 837.0
2455353.89646 18.282 0.039 5.77 954.0
2455354.64458 18.261 0.035 5.16 769.0
2455354.73275 18.318 0.035 4.53 745.0
2455354.82850 18.117 0.031 4.65 874.0
2455354.86886 18.169 0.035 5.20 942.0
2455354.90744 18.161 0.043 6.13 1085.0
