2452125.57357 15.545 0.006 5.66 1437.0
2452129.65448 15.550 0.004 3.46 746.0
2452132.59697 15.546 0.005 4.75 766.0
2452135.73455 15.560 0.004 4.51 933.0
2452140.69697 15.556 0.005 5.99 795.0
2452144.58508 15.548 0.005 4.26 856.0
2452160.56598 15.562 0.005 5.54 865.0
2452168.63373 15.554 0.005 5.60 838.0
2452175.60744 15.554 0.007 5.64 2870.0
2452187.54287 15.539 0.005 5.41 998.0
2452206.53804 15.532 0.007 7.14 1499.0
2452331.87897 15.555 0.005 4.48 1079.0
2452355.85336 15.541 0.005 3.84 799.0
2452364.91082 15.550 0.005 5.11 915.0
2452372.81151 15.541 0.005 3.86 802.0
2452403.86618 15.551 0.005 4.37 638.0
2452411.81478 15.520 0.003 3.55 900.0
2452414.74643 15.544 0.005 3.96 722.0
2452416.78486 15.558 0.005 4.28 862.0
2452424.87923 15.538 0.006 5.55 1182.0
2452428.77970 15.550 0.005 5.54 703.0
2452432.82419 15.546 0.006 5.20 918.0
2452434.69007 15.546 0.005 4.07 726.0
2452436.73841 15.549 0.005 5.47 793.0
2452438.71593 15.558 0.005 4.77 711.0
2452440.74910 15.543 0.005 3.58 743.0
2452443.71858 15.552 0.005 5.26 765.0
2452445.59955 15.553 0.005 3.66 827.0
2452448.59235 15.544 0.007 4.23 2568.0
2452453.83949 15.553 0.005 4.82 1089.0
2452456.55101 15.545 0.005 5.72 716.0
2452458.68793 15.536 0.005 4.27 605.0
2452460.76028 15.548 0.005 5.68 836.0
2452463.50950 15.547 0.005 4.51 1035.0
2452466.71909 15.541 0.005 5.27 712.0
2452468.58845 15.541 0.004 3.42 657.0
2452470.59171 15.548 0.005 4.49 750.0
2452472.62770 15.544 0.004 4.00 1125.0
2452481.49042 15.536 0.007 6.63 1038.0
2452484.58968 15.549 0.006 6.15 738.0
2452486.68244 15.538 0.006 7.03 709.0
2452490.64896 15.548 0.006 6.45 728.0
2452493.61112 15.555 0.005 4.61 846.0
2452495.68249 15.540 0.005 3.89 841.0
2452497.76648 15.544 0.005 4.29 1316.0
2452498.47585 15.535 0.004 3.32 843.0
2452500.50062 15.539 0.005 4.69 939.0
2452502.53342 15.546 0.005 4.36 852.0
2452508.63272 15.551 0.005 4.03 1035.0
2452512.58017 15.538 0.005 4.72 974.0
2452517.62203 15.545 0.004 3.85 800.0
2452518.50688 15.555 0.006 5.74 817.0
2452518.60952 15.549 0.005 4.77 703.0
2452518.67999 15.538 0.005 5.24 766.0
2452520.54886 15.542 0.005 3.91 895.0
2452526.63785 15.546 0.005 4.31 712.0
2452537.61750 15.537 0.007 7.01 1125.0
2452542.48486 15.537 0.006 3.90 1987.0
2452547.55228 15.530 0.005 4.38 1173.0
2452551.58975 15.537 0.006 6.69 874.0
2452556.54320 15.543 0.005 4.60 965.0
2452564.50037 15.551 0.006 4.99 1297.0
2452575.49880 15.549 0.006 4.87 1372.0
2452706.88547 15.548 0.004 4.11 722.0
2452714.86971 15.553 0.004 3.54 656.0
2452728.90091 15.556 0.005 5.41 811.0
2452733.88204 15.558 0.005 5.01 910.0
2452744.86964 15.541 0.005 3.74 870.0
2452753.85529 15.555 0.005 4.85 901.0
2452756.92484 15.550 0.005 4.47 913.0
2452760.86786 15.536 0.005 5.54 1048.0
2452766.92100 15.548 0.005 4.97 933.0
2452770.79179 15.555 0.005 5.05 933.0
2452783.73639 15.554 0.004 4.15 765.0
2452785.84837 15.555 0.006 5.11 1134.0
2452786.90174 15.554 0.006 5.13 1246.0
2452789.71198 15.544 0.005 3.83 790.0
2452791.69316 15.547 0.005 4.42 661.0
2452794.89726 15.551 0.005 4.34 980.0
2452796.77895 15.545 0.005 4.45 685.0
2452797.94162 15.527 0.004 4.64 1051.0
2452803.61381 15.543 0.010 5.32 7739.0
2452809.68511 15.544 0.005 4.20 864.0
2452810.85197 15.537 0.005 3.65 1130.0
2452811.88376 15.543 0.005 4.66 1097.0
2452813.68052 15.567 0.006 5.76 673.0
2452814.70276 15.549 0.005 4.56 736.0
2452816.56582 15.545 0.005 4.31 732.0
2452818.55332 15.558 0.006 5.56 802.0
2452820.71844 15.551 0.005 4.47 811.0
2452826.71890 15.556 0.005 4.73 702.0
2452834.75537 15.551 0.007 4.77 2733.0
2452836.69982 15.539 0.005 3.49 2705.0
2452837.59711 15.553 0.006 5.25 1491.0
2452839.64535 15.554 0.006 5.86 871.0
2452841.65871 15.560 0.005 4.47 921.0
2452843.59364 15.532 0.004 5.42 840.0
2452849.79895 15.540 0.006 6.40 1088.0
2452852.49586 15.547 0.006 5.85 963.0
2452854.49348 15.545 0.006 5.83 987.0
2452856.68315 15.544 0.005 4.55 1033.0
2452858.64852 15.553 0.005 4.45 1007.0
2452862.57507 15.545 0.005 4.68 1073.0
2452865.68442 15.541 0.005 3.97 1199.0
2452868.56420 15.552 0.005 4.75 736.0
2452871.67141 15.544 0.004 3.43 821.0
2452876.55499 15.542 0.005 4.85 737.0
2452879.59915 15.542 0.005 4.92 730.0
2452885.49405 15.536 0.006 6.42 944.0
2452894.60186 15.543 0.005 5.28 956.0
2452898.58674 15.555 0.005 4.90 951.0
2452904.55951 15.551 0.005 4.85 837.0
2452909.55404 15.553 0.005 5.01 909.0
2452917.59397 15.533 0.005 4.51 1185.0
2452930.53660 15.526 0.005 3.97 1042.0
2453051.87172 15.546 0.007 4.54 3241.0
2453058.86504 15.540 0.004 3.77 789.0
2453067.86351 15.547 0.004 3.73 739.0
2453070.82344 15.561 0.006 5.55 1073.0
2453072.90228 15.537 0.004 3.51 827.0
2453075.79916 15.542 0.005 4.52 1002.0
2453079.85563 15.542 0.005 3.33 1697.0
2453082.81848 15.551 0.004 3.62 666.0
