2452129.62312 19.807 0.121 3.60 784.0
2452135.70504 20.269 0.198 4.00 854.0
2452140.66302 20.326 0.271 5.60 712.0
2452144.54739 20.027 0.192 4.47 878.0
2452168.60389 19.970 0.207 5.26 765.0
2452187.51327 19.928 0.204 5.25 957.0
2452331.84956 19.943 0.171 3.88 1163.0
2452346.89588 20.308 0.197 4.00 773.0
2452358.81957 20.278 0.226 4.11 772.0
2452365.91969 20.144 0.243 3.96 1557.0
2452382.90586 20.009 0.181 4.21 828.0
2452386.84916 20.249 0.252 5.01 806.0
2452390.79230 20.229 0.226 4.34 1024.0
2452401.77911 20.118 0.168 3.94 759.0
2452403.83515 20.068 0.141 3.68 775.0
2452405.80360 20.195 0.195 4.54 711.0
2452414.78053 20.289 0.201 4.19 729.0
2452424.84660 20.120 0.287 5.81 1007.0
2452428.74891 20.035 0.167 4.41 769.0
2452432.79208 20.019 0.283 6.53 839.0
2452434.65988 20.142 0.169 3.91 716.0
2452436.70550 20.018 0.144 3.76 736.0
2452438.68382 20.113 0.182 4.66 650.0
2452443.69061 20.201 0.191 4.38 676.0
2452445.57171 20.133 0.220 4.65 904.0
2452448.54505 19.641 0.259 4.48 4115.0
2452453.80721 20.368 0.247 4.54 949.0
2452459.49855 19.889 0.205 6.28 739.0
2452464.70977 19.935 0.123 3.79 635.0
2452467.61274 19.715 0.170 5.79 677.0
2452469.62714 20.178 0.127 3.54 534.0
2452471.63895 20.091 0.134 3.63 645.0
2452483.66888 20.285 0.265 5.02 781.0
2452490.61884 19.975 0.229 6.41 661.0
2452493.57862 20.040 0.162 4.39 745.0
2452495.65268 19.781 0.106 3.71 716.0
2452497.70856 20.037 0.171 4.27 899.0
2452499.75545 19.786 0.142 4.61 941.0
2452502.49907 20.389 0.235 4.05 924.0
2452512.55029 20.005 0.194 4.53 983.0
2452517.65101 20.215 0.192 4.42 747.0
2452520.50975 20.034 0.201 5.15 817.0
2452526.60325 20.036 0.141 3.71 661.0
2452537.58592 19.925 0.261 6.35 995.0
2452541.58404 20.064 0.196 4.52 1042.0
2452547.52212 20.085 0.257 5.19 1072.0
2452551.55830 19.647 0.188 6.30 841.0
2452556.51306 20.114 0.239 4.95 971.0
2452563.54655 20.203 0.207 4.35 1028.0
2452574.52585 19.970 0.237 4.94 1436.0
2452705.88942 20.188 0.181 4.41 615.0
2452714.83961 19.535 0.104 4.20 721.0
2452733.85237 20.238 0.242 4.48 931.0
2452752.89856 19.804 0.174 5.24 942.0
2452756.86960 20.251 0.223 4.76 812.0
2452760.83785 20.177 0.262 5.82 950.0
2452766.86979 19.966 0.175 4.92 831.0
2452770.75743 20.041 0.192 4.63 867.0
2452783.75821 20.074 0.157 4.30 777.0
2452785.86981 19.724 0.150 4.11 1218.0
2452789.67788 19.984 0.144 3.93 742.0
2452791.64049 20.097 0.185 4.66 629.0
2452794.79412 19.924 0.180 5.62 701.0
2452796.74488 20.257 0.176 4.11 633.0
2452809.88968 20.296 0.252 4.27 1129.0
2452810.81672 20.112 0.216 4.58 940.0
2452811.85392 20.205 0.195 4.10 896.0
2452815.77233 20.205 0.200 4.49 706.0
2452817.72522 20.109 0.184 4.65 755.0
2452818.78818 19.974 0.230 5.73 753.0
2452820.66047 20.079 0.187 4.34 844.0
2452835.82877 19.902 0.189 4.17 1370.0
2452839.60355 19.816 0.146 4.82 714.0
2452841.62090 20.220 0.220 4.67 745.0
2452843.55354 20.131 0.220 4.89 900.0
2452845.58896 19.945 0.207 5.79 730.0
2452849.76907 19.987 0.229 5.60 915.0
2452851.75184 20.234 0.275 5.23 897.0
2452856.64343 19.628 0.132 4.61 823.0
2452858.61879 20.110 0.274 4.58 1979.0
2452860.74087 19.663 0.244 4.20 3474.0
2452863.57705 20.293 0.242 4.04 1201.0
2452866.66907 20.122 0.252 5.26 852.0
2452869.66012 20.329 0.238 4.27 776.0
2452872.65465 19.992 0.123 3.57 566.0
2452883.59948 19.984 0.140 4.17 671.0
2452896.61105 20.134 0.190 3.59 919.0
2452902.57811 19.747 0.228 6.11 1038.0
2452907.55249 19.735 0.213 6.33 833.0
2452922.51675 19.919 0.232 5.16 1092.0
2452924.52627 20.317 0.208 3.68 1089.0
2452925.51447 20.174 0.232 5.12 878.0
2452926.54505 19.646 0.149 4.65 816.0
2452927.51523 20.031 0.217 4.89 762.0
2452928.52990 20.332 0.287 4.75 896.0
2452943.49773 19.781 0.284 5.41 2020.0
2452949.50880 19.662 0.268 6.34 1513.0
2453058.84188 20.262 0.171 3.59 815.0
2453063.83656 20.038 0.154 4.08 791.0
2453072.87869 19.755 0.101 3.41 739.0
2453079.83205 20.193 0.212 3.30 1668.0
2453082.79211 20.055 0.152 3.91 619.0
2453084.84890 20.115 0.158 4.13 595.0
2453086.77996 19.912 0.110 3.52 607.0
2453089.80158 19.925 0.131 3.91 669.0
2453091.76369 20.317 0.198 4.05 631.0
2453096.79345 20.406 0.273 5.40 646.0
2453098.80497 20.342 0.178 3.73 703.0
2453100.86032 20.106 0.156 4.17 701.0
2453102.81629 20.238 0.206 4.01 860.0
2453103.89160 20.320 0.221 4.04 802.0
2453106.76913 19.863 0.164 3.55 1402.0
2453107.91597 20.162 0.199 4.87 795.0
2453109.73758 20.107 0.139 3.38 686.0
2453112.74776 20.016 0.150 4.47 568.0
2453113.81697 20.175 0.150 4.60 499.0
2453118.87264 20.147 0.204 5.01 742.0
2453122.82321 19.837 0.175 5.80 613.0
2453125.80366 20.128 0.287 6.68 668.0
2453126.83454 20.050 0.160 4.57 724.0
2453127.74517 20.240 0.195 3.81 784.0
2453128.76756 19.832 0.135 4.43 770.0
2453129.74237 19.753 0.181 4.27 1389.0
2453130.92043 20.272 0.273 4.21 1176.0
2453131.77631 20.152 0.262 4.56 1244.0
2453135.80810 20.143 0.193 4.16 1098.0
2453140.81915 20.075 0.172 4.90 620.0
2453142.71405 20.369 0.189 4.16 600.0
2453144.73644 19.853 0.122 4.45 544.0
2453152.91332 20.164 0.269 5.71 758.0
2453153.70455 20.161 0.266 6.21 640.0
2453154.75970 19.874 0.212 6.80 677.0
2453156.74613 20.048 0.168 4.43 791.0
2453163.71546 20.013 0.143 4.12 726.0
2453163.93905 19.824 0.202 4.69 1451.0
2453164.67924 20.002 0.155 4.37 628.0
2453168.92840 20.415 0.266 4.39 976.0
2453169.66860 19.972 0.136 3.77 643.0
2453170.74148 19.715 0.111 4.50 586.0
2453172.67974 20.236 0.152 3.74 551.0
2453174.65655 19.969 0.119 3.59 646.0
2453175.65842 19.853 0.112 3.49 677.0
2453178.72099 19.708 0.155 5.29 818.0
2453179.59891 19.641 0.092 3.91 606.0
2453179.85467 20.360 0.255 4.81 766.0
2453180.64961 19.889 0.096 3.50 510.0
2453183.66446 20.365 0.282 5.57 630.0
2453184.64410 20.134 0.131 3.78 537.0
2453193.81684 19.767 0.137 4.61 709.0
2453195.61400 20.017 0.148 4.28 625.0
2453196.68951 19.599 0.162 6.15 724.0
2453196.79609 20.132 0.178 4.50 673.0
2453196.85559 20.312 0.245 4.69 784.0
2453197.58961 19.994 0.158 4.63 620.0
2453197.65705 20.392 0.229 4.78 579.0
2453197.73699 20.173 0.169 4.32 615.0
2453199.72355 19.866 0.146 5.29 477.0
2453201.49404 20.184 0.191 4.40 800.0
2453203.71053 19.975 0.145 4.40 536.0
2453204.70615 19.965 0.133 4.20 553.0
2453205.63115 20.081 0.138 4.54 463.0
2453206.61273 19.856 0.121 4.78 492.0
2453211.67490 20.370 0.264 5.80 489.0
2453217.59893 19.955 0.149 3.55 1018.0
2453218.59821 19.976 0.191 4.73 975.0
2453223.59544 19.859 0.257 7.77 686.0
2453224.64517 19.947 0.127 3.82 660.0
2453226.55799 20.050 0.137 4.25 496.0
2453228.51659 20.077 0.163 4.81 583.0
2453229.57473 20.053 0.131 3.94 581.0
2453230.61344 20.044 0.132 4.12 476.0
2453231.51445 19.983 0.199 5.50 689.0
2453239.52308 20.058 0.148 3.93 669.0
2453244.70129 19.711 0.241 4.71 2416.0
2453246.59720 19.587 0.152 5.84 730.0
2453248.66104 20.324 0.258 4.62 746.0
2453250.60046 20.180 0.203 4.67 716.0
2453256.57586 19.921 0.205 5.68 583.0
2453259.56847 20.061 0.227 5.76 601.0
2453264.51198 20.235 0.218 4.40 760.0
2453272.54325 20.122 0.217 4.73 924.0
2453274.57281 20.153 0.262 5.78 826.0
2453278.54690 20.328 0.244 4.42 807.0
2453281.48854 19.784 0.206 6.10 746.0
2453287.55575 19.829 0.168 6.08 584.0
2453415.87928 19.985 0.109 3.42 620.0
2453425.85472 20.343 0.298 5.57 866.0
2453428.86049 20.319 0.189 3.60 754.0
2453430.89733 19.939 0.119 3.46 762.0
2453442.83397 19.961 0.147 4.40 651.0
2453444.88782 19.870 0.118 3.88 621.0
2453449.81356 20.274 0.170 4.18 601.0
2453452.83452 20.259 0.203 4.35 688.0
2453457.82642 19.967 0.179 4.86 775.0
2453459.77161 20.155 0.194 4.25 963.0
2453468.82350 20.328 0.163 3.59 652.0
2453469.83051 20.099 0.122 3.47 555.0
2453471.91078 20.052 0.224 6.24 599.0
2453476.71859 20.321 0.149 3.77 522.0
2453478.78423 20.161 0.159 4.24 539.0
2453481.76286 19.957 0.123 3.72 633.0
2453483.89647 20.019 0.156 3.77 942.0
2453497.73557 19.895 0.156 4.73 720.0
2453499.92552 20.393 0.193 3.97 652.0
2453501.78838 20.151 0.165 4.30 678.0
2453502.76128 19.917 0.106 3.19 677.0
2453503.73032 20.372 0.169 3.71 531.0
2453504.81998 20.247 0.176 4.61 532.0
2453506.88496 20.223 0.192 4.54 674.0
2453508.83560 20.181 0.215 5.14 637.0
2453509.78531 19.924 0.164 5.44 654.0
2453511.74290 20.011 0.162 4.36 751.0
2453522.67828 19.742 0.099 3.71 549.0
2453523.72036 20.127 0.118 3.39 522.0
2453525.69105 20.331 0.156 3.69 521.0
2453527.77840 20.047 0.143 4.30 587.0
2453528.72119 20.389 0.189 4.20 511.0
2453528.78286 19.560 0.125 5.26 605.0
2453529.64325 20.098 0.134 4.18 438.0
2453529.85427 19.921 0.125 3.78 669.0
2453529.91247 20.000 0.149 3.93 798.0
2453530.63306 20.068 0.105 3.13 537.0
2453530.68629 20.245 0.127 3.16 545.0
2453530.88468 20.312 0.159 3.45 622.0
2453537.68183 19.821 0.158 5.23 734.0
2453538.66494 20.165 0.201 4.98 639.0
2453541.81548 20.100 0.169 3.74 904.0
2453547.70700 20.339 0.285 5.73 671.0
2453550.58104 20.325 0.254 4.91 806.0
2453552.60759 20.041 0.138 4.09 894.0
2453554.77708 19.753 0.187 6.07 651.0
2453555.75125 20.011 0.148 4.59 625.0
2453556.81699 20.128 0.263 6.28 650.0
2453560.51063 20.289 0.185 4.27 627.0
2453562.53457 20.378 0.189 4.03 606.0
2453563.58956 20.035 0.139 3.90 604.0
2453564.61768 20.203 0.218 5.30 617.0
2453573.58294 19.988 0.233 6.00 835.0
2453576.60471 20.367 0.241 4.79 681.0
2453577.66683 19.962 0.145 4.41 665.0
2453578.61387 19.768 0.116 4.48 510.0
2453579.57110 20.320 0.174 4.05 546.0
2453580.59256 20.159 0.173 4.34 655.0
2453581.62088 20.364 0.220 4.52 616.0
2453582.56914 20.401 0.243 5.16 540.0
2453584.59513 19.988 0.118 3.84 518.0
2453585.58532 20.160 0.149 4.16 530.0
2453586.63118 20.075 0.152 4.36 530.0
2453589.62397 20.052 0.107 3.36 518.0
2453594.64362 20.057 0.139 4.13 573.0
2453601.57606 20.196 0.183 3.88 884.0
2453603.59009 19.979 0.160 4.59 645.0
2453604.59397 20.229 0.260 4.90 1031.0
2453606.60967 20.249 0.288 6.08 693.0
2453607.58206 19.926 0.137 4.60 545.0
2453608.59093 20.417 0.266 5.31 591.0
2453615.50372 19.973 0.161 5.95 591.0
2453618.62842 19.736 0.133 4.37 758.0
2453620.51683 19.917 0.118 3.86 559.0
2453622.49584 20.339 0.268 5.45 649.0
2453630.50997 20.001 0.259 5.73 963.0
2453631.64017 20.138 0.281 4.89 1403.0
2453637.58529 20.024 0.236 5.70 745.0
2453639.60258 20.121 0.157 3.72 715.0
2453668.50082 19.859 0.195 5.43 834.0
2453780.88419 20.108 0.181 3.69 1006.0
2453790.86369 19.969 0.190 4.11 1100.0
2453792.86033 20.366 0.159 3.57 549.0
2453795.89659 20.068 0.154 3.91 766.0
2453797.89679 20.272 0.168 3.65 725.0
2453799.85167 19.900 0.169 4.72 805.0
2453800.87801 20.052 0.155 4.56 552.0
2453801.86017 20.239 0.173 3.67 680.0
2453803.86100 19.968 0.125 3.32 741.0
2453805.77711 20.309 0.246 4.92 750.0
2453809.77344 20.239 0.198 3.87 996.0
2453810.81804 19.935 0.147 3.91 886.0
2453812.80575 20.343 0.256 4.86 776.0
2453813.77835 20.354 0.196 3.73 739.0
2453818.86080 20.285 0.162 3.60 640.0
2453819.77645 20.264 0.134 3.20 524.0
2453820.91417 20.056 0.169 3.95 806.0
2453822.78930 20.193 0.188 4.43 649.0
2453824.76287 20.334 0.232 4.77 674.0
2453825.77647 20.328 0.293 6.21 587.0
2453827.75764 19.776 0.174 6.37 540.0
2453830.70165 20.116 0.187 4.55 758.0
2453831.70556 20.185 0.145 3.57 693.0
2453833.73203 20.035 0.115 3.70 536.0
2453835.71074 20.066 0.183 4.69 767.0
2453835.89679 20.022 0.122 3.68 543.0
2453836.73914 20.195 0.193 4.35 790.0
2453836.90675 20.251 0.174 4.15 635.0
2453837.87791 20.142 0.134 3.41 698.0
2453840.72645 19.764 0.126 4.07 911.0
2453840.88524 19.713 0.111 3.78 808.0
2453842.81651 19.877 0.121 3.41 818.0
2453846.67454 19.979 0.168 4.79 708.0
2453847.77131 20.042 0.239 6.20 633.0
2453848.72625 19.769 0.128 4.82 533.0
2453849.68998 19.883 0.145 4.53 571.0
2453849.92486 19.896 0.144 4.33 726.0
2453850.66821 19.920 0.136 4.27 647.0
2453850.91274 19.821 0.140 4.56 751.0
2453851.84769 19.777 0.160 5.53 617.0
2453852.90166 20.068 0.202 5.52 616.0
2453853.66146 20.272 0.238 5.21 642.0
2453853.82909 20.003 0.102 3.41 516.0
2453853.90054 20.292 0.147 3.65 567.0
2453855.69542 19.989 0.122 3.71 656.0
2453856.65143 20.333 0.191 3.92 779.0
2453856.81783 20.390 0.204 3.96 667.0
2453857.88766 20.207 0.154 3.70 650.0
2453861.64032 20.338 0.253 5.11 743.0
2453861.74726 19.943 0.132 4.32 550.0
2453862.63747 19.664 0.118 4.46 836.0
2453862.90941 19.916 0.142 4.20 784.0
2453863.66095 19.671 0.114 3.94 948.0
2453864.84146 20.182 0.134 3.73 547.0
2453865.85143 20.328 0.198 4.76 623.0
2453865.92149 19.716 0.092 3.59 587.0
2453866.66054 20.155 0.175 4.21 775.0
2453866.80012 19.989 0.134 4.09 610.0
2453866.87006 20.103 0.164 4.21 650.0
2453867.67542 20.179 0.168 3.47 898.0
2453867.86102 20.021 0.152 3.86 848.0
2453867.93444 19.811 0.134 3.65 1092.0
2453868.90719 20.220 0.246 4.09 1036.0
2453869.84262 20.126 0.205 3.87 1218.0
2453872.74472 20.336 0.176 3.18 978.0
2453873.66643 20.193 0.166 3.77 655.0
2453873.80872 20.146 0.151 3.95 631.0
2453873.88059 19.945 0.169 4.97 692.0
2453874.71828 19.858 0.150 4.90 558.0
2453874.89227 20.332 0.208 4.13 663.0
2453875.67815 20.018 0.112 3.61 504.0
2453875.83386 19.955 0.127 4.18 597.0
2453875.92427 20.081 0.140 3.89 661.0
2453876.59879 20.316 0.176 4.26 582.0
2453877.83163 19.887 0.139 4.97 588.0
2453877.90569 20.089 0.205 5.21 742.0
2453880.80809 20.335 0.202 4.51 644.0
2453880.88716 19.959 0.143 4.53 645.0
2453881.63358 20.054 0.156 4.24 676.0
2453881.84915 19.930 0.113 3.67 652.0
2453882.61855 20.080 0.138 3.78 620.0
2453882.84592 20.218 0.173 4.39 643.0
2453882.91469 20.086 0.141 3.97 603.0
2453883.60197 20.142 0.233 6.05 652.0
