2452130.51956 19.334 0.081 4.14 784.0
2452133.53366 19.369 0.097 4.52 784.0
2452136.65488 19.595 0.132 5.38 729.0
2452141.64562 19.391 0.134 5.69 992.0
2452165.56812 19.505 0.123 5.39 819.0
2452179.52546 19.329 0.110 5.08 1104.0
2452189.52047 19.283 0.135 6.27 1065.0
2452212.54610 19.170 0.113 5.02 1531.0
2452214.50340 19.458 0.196 5.91 1691.0
2452337.83284 19.130 0.077 3.66 1258.0
2452352.85032 19.309 0.084 4.11 905.0
2452373.79956 19.490 0.112 4.90 825.0
2452464.78183 19.379 0.082 3.79 820.0
2452708.91333 19.127 0.118 4.56 1998.0
2452850.64544 19.509 0.107 4.23 889.0
2452858.77275 19.437 0.138 4.62 1523.0
2453059.86145 19.250 0.079 4.19 809.0
2453064.87656 19.350 0.090 4.29 921.0
2453068.82996 19.199 0.083 4.26 963.0
2453071.88239 19.513 0.110 3.99 990.0
2453073.88767 19.389 0.086 3.74 983.0
2453075.90374 19.253 0.100 4.71 1036.0
2453080.81694 19.346 0.106 4.67 1058.0
2453083.76908 19.397 0.080 3.73 749.0
2453085.89141 19.290 0.070 4.17 689.0
2453087.79518 19.078 0.087 5.70 732.0
2453089.84273 19.254 0.063 4.08 712.0
2453091.89493 19.219 0.074 4.45 757.0
2453097.82326 19.440 0.093 4.28 797.0
2453099.90604 19.243 0.092 5.14 817.0
2453101.81120 19.318 0.094 4.43 984.0
2453102.90592 19.308 0.100 4.75 926.0
2453104.76620 19.182 0.222 4.21 7701.0
2453106.90375 19.310 0.111 4.40 1393.0
2453107.89426 19.285 0.077 4.38 761.0
2453109.83519 19.204 0.074 4.24 774.0
2453110.92485 19.164 0.092 5.04 969.0
2453112.90021 19.192 0.067 4.55 661.0
2453113.90791 19.293 0.074 4.48 688.0
2453114.83828 19.328 0.077 4.19 761.0
2453115.89871 19.289 0.074 4.04 770.0
2453116.87994 19.286 0.088 4.62 791.0
2453124.77568 19.469 0.154 6.73 861.0
2453126.71035 19.328 0.074 3.83 783.0
2453127.88885 19.180 0.076 4.07 827.0
2453128.87658 19.326 0.116 4.82 1120.0
2453130.75561 19.361 0.118 4.39 1290.0
2453131.72196 19.421 0.133 4.61 1304.0
2453137.77611 19.272 0.103 5.59 838.0
2453138.66169 19.219 0.097 5.11 845.0
2453139.94282 19.372 0.147 4.27 2249.0
2453142.82352 19.247 0.072 4.05 831.0
2453144.84060 19.487 0.094 4.26 761.0
2453146.90533 19.487 0.095 4.49 711.0
2453151.81468 19.374 0.114 6.04 691.0
2453152.81569 19.356 0.094 4.42 803.0
2453154.90191 19.452 0.156 6.02 995.0
2453156.87054 19.073 0.073 4.27 907.0
2453157.92799 19.436 0.122 5.03 987.0
2453162.85200 19.199 0.089 4.08 1162.0
2453163.81111 19.154 0.067 3.47 931.0
2453164.79985 19.172 0.069 3.92 771.0
2453165.71680 19.271 0.059 3.55 677.0
2453167.66223 19.369 0.118 6.20 712.0
2453168.86433 19.312 0.084 3.93 865.0
