# Source: PTFS1100be
# Coordinates: 13.96961 40.62965
# Epoch Units: MJD
#
# Column definitions
# ------------------
# lcType: = detected on reference image, = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flagfrom detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude awhich 95% of source in reference image are detected
#           in thiexposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlagipacFlagrelPhotFlaglimitMag
02 100043 11 08453 55061.42282000 16.141 0.006 0 2 0 21.03
02 100043 11 08453 55061.45354000 16.181 0.006 0 2 0 21.13
02 100043 11 08453 55063.41755000 16.114 0.006 0 2 0 21.16
02 100043 11 08453 55063.46157000 16.163 0.006 0 2 0 21.15
02 100043 11 08453 55064.41888000 16.096 0.006 0 2 0 20.94
02 100043 11 08453 55064.46319000 16.155 0.006 0 2 0 20.84
02 100043 11 08453 55066.40760000 16.062 0.006 0 2 0 20.92
02 100043 11 08453 55066.45220000 16.114 0.006 0 2 0 21.10
02 100043 11 08453 55067.41388000 16.041 0.006 0 2 0 20.48
02 100043 11 08453 55067.45838000 16.110 0.006 0 2 0 20.52
02 100043 11 08453 55069.40050000 15.981 0.006 0 2 0 20.95
02 100043 11 08453 55069.44512000 16.064 0.006 0 2 0 20.85
02 100043 11 08453 55080.37105000 15.550 0.008 0 2 0 19.77
02 100043 11 08453 55080.45645000 15.824 0.009 0 2 0 19.36
02 100043 11 08453 55084.35963000 16.098 0.007 0 2 0 20.22
02 100043 11 08453 55084.40417000 15.522 0.007 0 2 0 19.05
02 100043 11 08453 55087.35228000 16.380 0.007 0 2 0 20.80
02 100043 11 08453 55087.39720000 15.944 0.005 0 2 0 20.89
02 100043 11 08453 55088.46596000 15.593 0.005 0 2 0 20.89
02 100043 11 08453 55088.51134000 15.750 0.005 0 2 0 20.62
