2452127.55168 19.237 0.091 4.74 937.0
2452130.57614 19.086 0.067 4.25 781.0
2452133.58626 19.291 0.082 4.49 782.0
2452141.69792 19.299 0.137 6.07 1027.0
2452169.60172 19.262 0.115 5.96 852.0
2452179.56127 18.830 0.125 7.21 1429.0
2452189.57093 18.869 0.101 6.66 1051.0
2452190.49262 19.378 0.099 4.72 906.0
2452337.88444 19.113 0.064 3.42 1114.0
2452353.83663 19.117 0.085 4.79 1020.0
2452363.81441 19.040 0.099 5.98 1179.0
2452373.85028 19.372 0.097 5.18 809.0
2452464.81206 19.260 0.079 3.80 963.0
2452816.70800 19.052 0.062 4.56 715.0
2452852.66314 19.052 0.086 5.16 911.0
2453059.89151 19.418 0.096 3.80 1065.0
2453064.90269 19.036 0.078 4.11 1304.0
2453068.85586 19.183 0.079 4.72 794.0
2453071.90841 19.231 0.099 4.14 1329.0
2453075.90696 19.218 0.091 4.56 1070.0
2453077.82773 18.880 0.124 4.96 2899.0
2453081.80988 19.302 0.079 3.82 872.0
2453084.78775 19.138 0.069 4.59 684.0
2453086.84911 19.209 0.058 3.75 706.0
2453088.83851 19.162 0.056 3.71 669.0
2453090.75121 19.139 0.068 4.34 761.0
2453091.90174 19.208 0.061 3.78 755.0
2453097.84989 19.257 0.073 4.51 702.0
2453099.82009 19.147 0.085 5.10 904.0
2453101.84903 19.073 0.083 4.95 918.0
2453102.91629 19.321 0.085 4.18 935.0
2453104.80070 18.755 0.130 3.91 6401.0
2453107.80399 19.348 0.093 4.28 957.0
2453108.85376 19.302 0.070 4.08 759.0
2453112.90345 19.180 0.070 5.12 653.0
2453114.88999 19.178 0.070 4.35 797.0
2453115.90188 19.138 0.061 4.10 758.0
2453116.80823 19.036 0.077 5.84 804.0
2453124.78380 19.229 0.124 7.24 836.0
2453126.71355 19.199 0.063 3.52 813.0
2453127.91477 19.248 0.079 4.43 804.0
2453128.90403 19.254 0.093 4.27 1042.0
2453130.78178 19.324 0.103 4.23 1268.0
2453131.72534 19.098 0.096 4.81 1278.0
2453135.73766 19.299 0.079 4.14 786.0
2453138.73919 19.163 0.070 4.18 739.0
2453140.71461 19.293 0.077 4.29 690.0
2453141.77638 19.242 0.068 4.31 602.0
2453142.85051 19.257 0.080 4.75 832.0
2453144.86850 19.235 0.082 4.87 809.0
2453146.94244 19.104 0.109 5.68 1195.0
2453151.84400 19.344 0.087 5.48 646.0
2453152.84196 19.283 0.091 4.94 771.0
2453153.84514 19.348 0.113 5.50 937.0
2453156.89794 19.252 0.088 4.26 952.0
2453162.61168 19.253 0.106 4.83 1100.0
2453163.84428 19.326 0.089 3.94 1040.0
2453164.83003 19.313 0.090 4.61 798.0
2453165.61206 19.205 0.072 4.71 696.0
2453167.69336 18.950 0.071 6.00 668.0
2453168.76632 19.235 0.069 4.95 702.0
2453169.86974 19.263 0.096 4.80 866.0
2453170.90134 18.991 0.069 4.53 840.0
2453171.74325 19.576 0.088 3.66 733.0
2453171.92036 19.179 0.082 4.33 1025.0
2453173.78066 19.272 0.085 5.10 702.0
2453174.79377 19.159 0.068 3.66 989.0
2453175.90297 19.214 0.091 4.52 1064.0
2453177.85035 18.931 0.118 7.89 1005.0
2453178.56844 19.013 0.092 6.25 855.0
2453179.80754 19.064 0.064 4.31 761.0
2453180.81468 19.289 0.064 3.91 596.0
2453182.87191 19.303 0.082 4.02 855.0
2453183.84270 19.235 0.094 5.02 837.0
2453184.78631 19.164 0.076 4.48 792.0
2453185.58237 19.150 0.075 4.73 843.0
2453193.63984 19.187 0.071 4.52 736.0
2453194.48602 18.821 0.094 6.07 1312.0
2453194.82674 19.206 0.074 3.95 887.0
2453195.76002 19.228 0.065 3.50 803.0
2453195.83524 19.261 0.085 4.36 828.0
2453196.56388 19.396 0.106 5.46 812.0
2453197.81441 19.529 0.144 5.57 953.0
2453201.55456 19.133 0.063 4.66 711.0
2453202.79566 19.317 0.089 4.69 754.0
