# d.mjd mag magErr
55651.33796000  20.00606745   0.14402931
55651.29481000  19.96567770   0.12607671
55683.45206000  20.03592602   0.15106352
55683.40813000  20.06987951   0.13705016
54961.21733000  20.03231529   0.15007867
54961.27488000  19.78268476   0.12810968
54961.37760000  20.13985295   0.12508299
54961.43854000  19.76179895   0.14106589
54961.32563000  20.12806075   0.13711613
54961.48847000  19.84069634   0.19208527
55842.13422000  20.08477294   0.22404329
55376.45589000  19.96350004   0.20305540
55376.41279000  19.41014488   0.10907512
55241.55984000  20.06800516   0.12011616
55721.32916000  19.88042990   0.08907906
55721.37230000  20.23352281   0.09606491
55368.44446000  20.29913617   0.11804123
55928.50296000  19.69875658   0.09710348
55928.46108000  19.75328804   0.13916954
55390.18891000  20.00857733   0.08007440
55390.23278000  20.05781420   0.09004331
55838.14103000  19.95041706   0.20404803
55838.18488000  20.41446073   0.29307300
55680.36122000  19.89898379   0.09107169
55680.40483000  20.01572108   0.08609210
55750.24497000  19.81499584   0.11707290
55750.20078000  19.95702154   0.10809573
55467.13936000  20.34869245   0.13307948
55467.18247000  20.38748415   0.18606080
55820.18918000  19.96432922   0.14508050
55820.14507000  20.32277563   0.11107209
55763.28471000  20.00798083   0.09804786
55763.32845000  19.93053767   0.10408843
55943.51396000  19.79491897   0.09706953
55943.48640000  19.75813940   0.10109288
55433.23103000  19.64570700   0.14807788
54971.36904000  19.82739775   0.11212763
54971.29735000  20.15723417   0.09730639
55041.34240000  19.95538803   0.08912015
55041.22516000  20.04196681   0.12008539
55782.17918000  20.00559517   0.13404621
55782.22265000  19.93065753   0.10705934
55693.39387000  19.74411003   0.08805202
55693.43725000  19.79292324   0.08806233
55922.51017000  19.54789300   0.08509981
55922.51712000  20.11416225   0.12010929
55674.49878000  20.02512960   0.15805317
55398.32017000  20.02063727   0.10606415
55398.36458000  20.11273883   0.10206848
55709.38613000  20.10101533   0.11205323
55709.34226000  20.28182371   0.14607078
55779.22002000  19.99948473   0.09508538
55779.26341000  20.14213596   0.10707492
54968.24867000  19.98577824   0.08209726
54968.39435000  19.88891716   0.07606708
55108.14449000  20.15789494   0.21407742
55302.47666000  19.93945608   0.06917973
55302.43081000  19.99854988   0.07711788
55337.39302000  19.94053275   0.07506338
55337.31337000  20.21334926   0.08908588
55760.31679000  20.11334642   0.13107927
55447.18973000  19.87655665   0.11104010
55447.14480000  19.94523501   0.08710662
55989.41242000  19.78882061   0.14606818
55989.45920000  19.86841546   0.14006601
55020.28793000  20.27287440   0.14913860
55466.11080000  20.05893113   0.13604053
55497.08810000  20.15183705   0.20804645
55497.13168000  20.15175817   0.17906333
55316.36316000  19.91892001   0.13505498
55316.40694000  19.98207272   0.20004182
55850.16987000  20.27362668   0.18807920
55850.12608000  19.69324797   0.11911952
55404.33939000  19.58693279   0.17306308
55404.28869000  20.21852309   0.22304654
55757.22266000  20.31030372   0.18406346
55951.51091000  20.02531205   0.20513168
55346.24267000  20.38086328   0.13403980
55346.19940000  20.00607236   0.10505433
55350.26507000  19.97405316   0.07708743
55350.30867000  19.86199819   0.07410250
56002.48712000  19.81715399   0.12108274
56002.48831000  19.90149494   0.10706842
55310.24861000  19.76283183   0.14304842
55242.55774000  20.05798628   0.08707218
55436.30295000  19.76269003   0.16505297
55436.25922000  20.01769505   0.15404072
55753.21325000  19.74227173   0.11506305
55753.26102000  20.27849227   0.14706622
54972.22413000  20.22034456   0.10759280
54972.32235000  19.96221908   0.08219571
55328.45701000  20.06457449   0.10810843
55328.41003000  20.11371859   0.11012246
55975.40278000  20.07064006   0.11207682
55975.35622000  20.01443498   0.12407330
56899.25765000  19.93585703   0.11710012
56899.24559000  20.11553694   0.10114480
55706.41502000  20.45085998   0.12204594
55706.35749000  20.04528740   0.10705941
55961.39979000  19.89108625   0.20320406
55633.38056000  20.08713577   0.09506880
55633.33661000  19.82830029   0.09808298
55678.43935000  20.14121430   0.09506040
55360.24516000  19.97573046   0.08405959
55360.31824000  20.34015115   0.09107800
55385.27883000  20.14305117   0.08308680
55385.32233000  20.01079207   0.08607128
55643.50581000  20.27814751   0.12607194
55853.15713000  20.44219536   0.15805579
55853.11329000  20.08393156   0.12012423
55430.25337000  19.98883726   0.15804404
55481.14132000  20.11292589   0.10706171
55481.09741000  20.26197312   0.15107770
55004.45731000  19.97476691   0.10214582
55004.39557000  20.09785662   0.08618478
55603.52339000  19.80645077   0.09508422
55443.23788000  20.18569669   0.09206910
55443.14363000  19.91982726   0.07909084
55666.29625000  20.31669056   0.17404173
55666.34037000  20.17511558   0.15504520
55583.47264000  19.82840784   0.13607063
55424.24862000  20.22277757   0.10405673
55424.20103000  20.05720265   0.11612356
54967.40124000  20.37923616   0.11806856
54967.28733000  20.09698047   0.08723460
55211.47549000  20.25936168   0.18110895
56906.23213000  20.28270450   0.22005609
56906.23100000  19.84137640   0.13813029
55733.25108000  20.01753226   0.08511295
55733.20736000  19.96664189   0.08006938
55440.19118000  19.81789179   0.08707064
55440.14775000  20.03333138   0.10907337
55669.44575000  20.08093940   0.18205933
55227.44579000  20.00994896   0.17705713
55899.54197000  19.11145834   0.10408514
55899.54083000  18.93119971   0.11211123
55968.45470000  19.89295765   0.14616030
55332.45897000  19.75972064   0.07009060
55421.20682000  20.00919168   0.09406781
55421.29534000  19.73095197   0.09706470
55809.18911000  20.22023212   0.15812983
55809.14554000  20.17114841   0.15023050
55916.52755000  19.43728452   0.08709724
55916.52867000  19.44004126   0.09111493
55895.55125000  18.81700739   0.07317020
55270.31610000  20.27964450   0.16009343
55243.33737000  19.83689047   0.11607179
55243.38139000  19.85682671   0.13005186
55049.27962000  19.83826345   0.19107955
55812.19006000  19.93689131   0.12911866
55812.14572000  20.01764957   0.12207089
55472.10530000  20.10356040   0.15905765
55792.21646000  19.89401348   0.09505438
55792.16608000  19.94033694   0.08708744
55418.22278000  20.13189942   0.13425095
55418.17898000  19.79386459   0.15948837
55771.29365000  19.81316319   0.10008281
55771.33771000  19.96970185   0.11207554
55294.52203000  20.32484057   0.18105317
55453.18079000  20.20660318   0.11905605
55453.13522000  20.27350222   0.11103957
56000.50613000  20.07379815   0.12105073
56000.50728000  19.89813346   0.15506411
55946.46624000  19.76132565   0.11110120
55946.42272000  19.97327105   0.15113416
55981.44523000  19.84674321   0.11406615
55981.48882000  20.12829633   0.14304625
55364.44057000  20.04783009   0.11605032
55364.37404000  20.00708976   0.09207655
55221.40904000  20.04098504   0.13308321
55221.45390000  20.01280084   0.12305562
55682.37293000  20.02364865   0.11503308
55682.41667000  20.10092106   0.12604817
55381.26431000  20.04462207   0.07609186
