Mag,Phase,Band
16.979541678711488,0.0,g
16.980037831871783,0.001,g
16.98054432412355,0.002,g
16.98106104643444,0.003,g
16.981587889987356,0.004,g
16.982124746167866,0.005,g
16.98267150655493,0.006,g
16.983228062903734,0.007,g
16.98379430713569,0.008,g
16.984370131324496,0.009000000000000001,g
16.984955427682557,0.01,g
16.985550088547317,0.011,g
16.98615400636733,0.012,g
16.986767073688174,0.013000000000000001,g
16.987389183137488,0.014,g
16.988020227414278,0.015,g
16.988660099269318,0.016,g
16.989308691494486,0.017,g
16.98996589690765,0.018000000000000002,g
16.99063160833856,0.019,g
16.99130571861482,0.02,g
16.991988120548022,0.021,g
16.992678706920053,0.022,g
16.993377370468608,0.023,g
16.994084003877987,0.024,g
16.99479849976013,0.025,g
16.995520750645973,0.026000000000000002,g
16.996250648972172,0.027,g
16.996988087069173,0.028,g
16.997732957149704,0.029,g
16.998485151297718,0.03,g
16.999244561457736,0.031,g
17.0000110794237,0.032,g
17.000784596833704,0.033,g
17.0015650051544,0.034,g
17.002352195676902,0.035,g
17.003146059507806,0.036000000000000004,g
17.003946487561922,0.037,g
17.004753370555722,0.038,g
17.00556659900133,0.039,g
17.006386063201333,0.04,g
17.007211653243022,0.041,g
17.008043258999344,0.042,g
17.008880770118754,0.043000000000000003,g
17.009724076027638,0.044,g
17.01057306592763,0.045,g
17.011427628794927,0.046,g
17.01228765338037,0.047,g
17.013153028210432,0.048,g
17.01402364158893,0.049,g
17.01489938159721,0.05,g
17.015780136107658,0.051000000000000004,g
17.016665792773,0.052000000000000005,g
17.01755623904288,0.053,g
17.018451362162377,0.054,g
17.019351049186668,0.055,g
17.020255186983857,0.056,g
17.021163662245115,0.057,g
17.02207636149436,0.058,g
17.022993171096292,0.059000000000000004,g
17.02391397727845,0.06,g
17.024838666127884,0.061,g
17.025767123615026,0.062,g
17.026699235605296,0.063,g
17.02763488787428,0.064,g
17.028573966123748,0.065,g
17.029516355998577,0.066,g
17.030461943103212,0.067,g
17.031410613025752,0.068,g
17.03236225134935,0.069,g
17.033316743678007,0.07,g
17.03427397565643,0.07100000000000001,g
17.035233832992095,0.07200000000000001,g
17.036196201478067,0.073,g
17.03716096701666,0.074,g
17.038128015643892,0.075,g
17.03909723355321,0.076,g
17.040068507127074,0.077,g
17.04104172295522,0.078,g
17.042016767867622,0.079,g
17.042993528961123,0.08,g
17.043971893628214,0.081,g
17.044951749586357,0.082,g
17.045932984907957,0.083,g
17.046915488051006,0.084,g
17.04789914788878,0.085,g
17.0488838537472,0.08600000000000001,g
17.049869495428585,0.08700000000000001,g
17.050855963250026,0.088,g
17.051843148075122,0.089,g
17.05283094134765,0.09,g
17.053819235125573,0.091,g
17.05480792211542,0.092,g
17.055796895707097,0.093,g
17.056786050007513,0.094,g
17.05777527988163,0.095,g
17.058764480979548,0.096,g
17.059753549778108,0.097,g
17.060742383615406,0.098,g
17.061730880727065,0.099,g
17.06271894028253,0.1,g
17.0637064624215,0.101,g
17.0646933482904,0.10200000000000001,g
17.065679500077476,0.10300000000000001,g
17.066664821054907,0.10400000000000001,g
17.067649215606828,0.105,g
17.068632589271303,0.106,g
17.06961484877522,0.107,g
17.07059590207034,0.108,g
17.071575658369277,0.109,g
17.07255402818119,0.11,g
17.073530923347203,0.111,g
17.07450625707286,0.112,g
17.075479943974045,0.113,g
17.07645190009482,0.114,g
17.077422042952588,0.115,g
17.07839029156906,0.116,g
17.07935656650343,0.117,g
17.080320789885082,0.11800000000000001,g
17.081282885447173,0.11900000000000001,g
17.082242778552775,0.12,g
17.08320039623141,0.121,g
17.084155667214915,0.122,g
17.08510852195215,0.123,g
17.086058892648985,0.124,g
17.087006713293935,0.125,g
17.08795191968574,0.126,g
17.088894449460177,0.127,g
17.089834242116027,0.128,g
17.090771239040265,0.129,g
17.091705383530986,0.13,g
17.092636620826134,0.131,g
17.093564898117954,0.132,g
17.094490164579835,0.133,g
17.095412371385518,0.134,g
17.09633147172862,0.135,g
17.097247420841136,0.136,g
17.098160176010868,0.137,g
17.099069696597855,0.138,g
17.099975944048335,0.139,g
17.100878881914053,0.14,g
17.101778475857586,0.14100000000000001,g
17.102674693669368,0.14200000000000002,g
17.10356750527711,0.14300000000000002,g
17.104456882755283,0.14400000000000002,g
17.105342800333467,0.145,g
17.106225234403393,0.146,g
17.107104163524802,0.147,g
17.107979568428785,0.148,g
17.108851432026118,0.149,g
17.109719739401786,0.15,g
17.11058447782078,0.151,g
17.111445636726312,0.152,g
17.112303207737966,0.153,g
17.113157184648575,0.154,g
17.114007563419744,0.155,g
17.114854342176066,0.156,g
17.115697521196832,0.157,g
17.116537102912375,0.158,g
17.11737309188709,0.159,g
17.118205494813125,0.16,g
17.119034320496798,0.161,g
17.11985957984476,0.162,g
17.12068128584892,0.163,g
17.121499453570056,0.164,g
17.122314100120036,0.165,g
17.12312524464162,0.166,g
17.123932908292737,0.167,g
17.124737114217844,0.168,g
17.125537887529617,0.169,g
17.12633525528357,0.17,g
17.127129246452533,0.171,g
17.1279198918999,0.17200000000000001,g
17.12870722435161,0.17300000000000001,g
17.129491278366906,0.17400000000000002,g
17.130272090305677,0.17500000000000002,g
17.13104969830569,0.176,g
17.131824142236404,0.177,g
17.13259546367386,0.178,g
17.133363705863353,0.179,g
17.134128913683128,0.18,g
17.134891133607024,0.181,g
17.135650413666053,0.182,g
17.13640680340885,0.183,g
17.137160353860075,0.184,g
17.137911117483174,0.185,g
17.138659148131385,0.186,g
17.13940450100852,0.187,g
17.140147232623526,0.188,g
17.14088740074513,0.189,g
17.141625064355615,0.19,g
17.14236028360384,0.191,g
17.14309311975627,0.192,g
17.143823635152597,0.193,g
17.14455189315,0.194,g
17.145277958077276,0.195,g
17.14600189518297,0.196,g
17.146723770583925,0.197,g
17.147443651213234,0.198,g
17.148161604767587,0.199,g
17.148877699654033,0.2,g
17.149592004935286,0.201,g
17.150304590279582,0.202,g
17.151015525899943,0.203,g
17.151724882503203,0.20400000000000001,g
17.152432731233564,0.20500000000000002,g
17.153139143616865,0.20600000000000002,g
17.15384419150457,0.20700000000000002,g
17.15454794701745,0.20800000000000002,g
17.15525048248906,0.209,g
17.15595187040808,0.21,g
17.156652183365498,0.211,g
17.157351493991648,0.212,g
17.15804987490324,0.213,g
17.15874739864534,0.214,g
17.159444137634363,0.215,g
17.160140164101144,0.216,g
17.160835550034086,0.217,g
17.161530367122438,0.218,g
17.162224686698718,0.219,g
17.162918579686433,0.22,g
17.163612116537944,0.221,g
17.164305367182692,0.222,g
17.164998400970703,0.223,g
17.165691286617502,0.224,g
17.166384092149375,0.225,g
17.167076884849145,0.226,g
17.16776973120231,0.227,g
17.168462696841853,0.228,g
17.16915584650341,0.229,g
17.16984924396223,0.23,g
17.170542951985624,0.231,g
17.171237032286047,0.232,g
17.171931545467032,0.233,g
17.17262655097467,0.234,g
17.173322107048953,0.23500000000000001,g
17.17401827067594,0.23600000000000002,g
17.17471509753862,0.23700000000000002,g
17.175412641978774,0.23800000000000002,g
17.176110956939663,0.23900000000000002,g
17.176810093929625,0.24,g
17.177510102976687,0.241,g
17.17821103258606,0.242,g
17.178912929698757,0.243,g
17.179615839651174,0.244,g
17.180319806135763,0.245,g
17.181024871161803,0.246,g
17.181731075022313,0.247,g
17.182438456252,0.248,g
17.18314705159653,0.249,g
17.18385689597793,0.25,g
17.184568022462116,0.251,g
17.185280462227823,0.252,g
17.185994244536637,0.253,g
17.186709396704444,0.254,g
17.18742594407301,0.255,g
17.188143909988113,0.256,g
17.18886331576871,0.257,g
17.18958418068772,0.258,g
17.190306521948994,0.259,g
17.191030354666772,0.26,g
17.19175569184648,0.261,g
17.19248254436693,0.262,g
17.193210920963917,0.263,g
17.193940828214306,0.264,g
17.194672270526627,0.265,g
17.195405250122764,0.266,g
17.19613976703152,0.267,g
17.196875819078425,0.268,g
17.197613401877998,0.269,g
17.19835250882759,0.27,g
17.199093131102565,0.271,g
17.19983525765308,0.272,g
17.200578875201177,0.273,g
17.20132396824472,0.274,g
17.2020705190522,0.275,g
17.20281850766957,0.276,g
17.203567911923294,0.277,g
17.204318707425937,0.278,g
17.205070867583167,0.279,g
17.20582436360227,0.28,g
17.206579164502106,0.281,g
17.207335237123367,0.28200000000000003,g
17.2080925461458,0.28300000000000003,g
17.208851054095938,0.28400000000000003,g
17.2096107213671,0.28500000000000003,g
17.210371506235433,0.28600000000000003,g
17.21113336487835,0.28700000000000003,g
17.211896251394435,0.28800000000000003,g
17.21266011782465,0.289,g
17.21342491417493,0.29,g
17.21419058843794,0.291,g
17.214957086627095,0.292,g
17.215724352789948,0.293,g
17.216492329044854,0.294,g
17.217260955607856,0.295,g
17.218030170824196,0.296,g
17.21879991119549,0.297,g
17.219570111419184,0.298,g
17.22034070441814,0.299,g
17.221111621374703,0.3,g
17.22188279177587,0.301,g
17.222654143437452,0.302,g
17.22342560255149,0.303,g
17.224197093723614,0.304,g
17.224968540013727,0.305,g
17.225739862977672,0.306,g
17.226510982709925,0.307,g
17.22728181788719,0.308,g
17.228052285811945,0.309,g
17.22882230246227,0.31,g
17.22959178253166,0.311,g
17.230360639480654,0.312,g
17.231128785583774,0.313,g
17.231896131978385,0.314,g
17.23266258871429,0.315,g
17.233428064804137,0.316,g
17.234192468273285,0.317,g
17.234955706216,0.318,g
17.23571768484119,0.319,g
17.236478309529787,0.32,g
17.23723748488719,0.321,g
17.237995114797382,0.322,g
17.238751102477508,0.323,g
17.239505350533,0.324,g
17.240257761013073,0.325,g
17.24100823546562,0.326,g
17.24175667499786,0.327,g
17.242502980326528,0.328,g
17.243247051839184,0.329,g
17.24398878965042,0.33,g
17.24472809365936,0.331,g
17.245464863607435,0.332,g
17.246198999136237,0.333,g
17.24693039984566,0.334,g
17.247658965350965,0.335,g
17.24838459534527,0.336,g
17.24910718965158,0.337,g
17.24982664828526,0.338,g
17.25054287151135,0.339,g
17.25125575990281,0.34,g
17.251965214398673,0.341,g
17.252671136362142,0.342,g
17.253373427638476,0.343,g
17.25407199061178,0.34400000000000003,g
17.254766728266475,0.34500000000000003,g
17.255457544238645,0.34600000000000003,g
17.256144342876997,0.34700000000000003,g
17.256827029298645,0.34800000000000003,g
17.25750550944543,0.34900000000000003,g
17.258179690139993,0.35000000000000003,g
17.258849479141364,0.35100000000000003,g
17.25951478520019,0.352,g
17.26017551811159,0.353,g
17.26083158877703,0.354,g
17.26148290924666,0.355,g
17.26212939278021,0.356,g
17.262770953897704,0.357,g
17.263407508431587,0.358,g
17.264038973578156,0.359,g
17.2646652679484,0.36,g
17.265286311618134,0.361,g
17.265902026176644,0.362,g
17.26651233477889,0.363,g
17.267117162188235,0.364,g
17.267716434827243,0.365,g
17.26831008082324,0.366,g
17.268898030053947,0.367,g
17.269480214192274,0.368,g
17.270056566750338,0.369,g
17.270627023122483,0.37,g
17.271191520626704,0.371,g
17.27174999854913,0.372,g
17.272302398179534,0.373,g
17.272848662853914,0.374,g
17.27338873799216,0.375,g
17.273922571135458,0.376,g
17.27445011198271,0.377,g
17.274971312425944,0.378,g
17.275486126584678,0.379,g
17.275994510838537,0.38,g
17.276496423862344,0.381,g
17.276991826653013,0.382,g
17.277480682562445,0.383,g
17.277962957325816,0.384,g
17.27843861908944,0.385,g
17.27890763843742,0.386,g
17.279369988417294,0.387,g
17.2798256445644,0.388,g
17.280274584924538,0.389,g
17.28071679007856,0.39,g
17.2811522431595,0.391,g
17.28158092987479,0.392,g
17.28200283852415,0.393,g
17.282417960016943,0.394,g
17.282826287888234,0.395,g
17.283227818313684,0.396,g
17.2836225501232,0.397,g
17.284010484812857,0.398,g
17.284391626558275,0.399,g
17.28476598222126,0.4,g
17.285133561360787,0.401,g
17.28549437623989,0.402,g
17.285848441831924,0.403,g
17.28619577582556,0.404,g
17.286536398628517,0.405,g
17.286870333370068,0.406,g
17.287197605901383,0.40700000000000003,g
17.287518244799664,0.40800000000000003,g
17.28783228135949,0.40900000000000003,g
17.288139749596837,0.41000000000000003,g
17.288440686242527,0.41100000000000003,g
17.28873513073772,0.41200000000000003,g
17.289023125227708,0.41300000000000003,g
17.289304714554394,0.41400000000000003,g
17.289579946247674,0.41500000000000004,g
17.289848870514668,0.41600000000000004,g
17.290111540231695,0.417,g
17.290368010927217,0.418,g
17.290618340771356,0.419,g
17.290862590560344,0.42,g
17.291100823700454,0.421,g
17.291333106190805,0.422,g
17.291559506604965,0.423,g
17.291780096071342,0.424,g
17.29199494825209,0.425,g
17.29220413932241,0.426,g
17.292407747945575,0.427,g
17.29260585524991,0.428,g
17.29279854480303,0.429,g
17.292985902585333,0.43,g
17.293168016962277,0.431,g
17.2933449786556,0.432,g
17.29351688071339,0.433,g
17.293683818478833,0.434,g
17.293845889559073,0.435,g
17.29400319379057,0.436,g
17.294155833205853,0.437,g
17.294303911997915,0.438,g
17.29444753648391,0.439,g
17.294586815067742,0.44,g
17.294721858201655,0.441,g
17.294852778346666,0.442,g
17.294979689932845,0.443,g
17.295102709316822,0.444,g
17.29522195474021,0.445,g
17.295337546286028,0.446,g
17.29544960583447,0.447,g
17.295558257017717,0.448,g
17.295663625173813,0.449,g
17.29576583729962,0.45,g
17.295865022002843,0.451,g
17.295961309453766,0.452,g
17.29605483133479,0.453,g
17.296145720790506,0.454,g
17.296234112376297,0.455,g
17.29632014200617,0.456,g
17.29640394689988,0.457,g
17.29648566552921,0.458,g
17.296565437563547,0.459,g
17.296643403814542,0.46,g
17.29671970618061,0.461,g
17.29679448758963,0.462,g
17.296867891942032,0.463,g
17.29694006405265,0.464,g
17.29701114959202,0.465,g
17.29708129502705,0.466,g
17.297150647561025,0.467,g
17.297219355073047,0.468,g
17.297287566056625,0.46900000000000003,g
17.297355429558742,0.47000000000000003,g
17.297423095116336,0.47100000000000003,g
17.297490712694263,0.47200000000000003,g
17.297558432621788,0.47300000000000003,g
17.297626405528362,0.47400000000000003,g
17.29769478227983,0.47500000000000003,g
17.29776371391323,0.47600000000000003,g
17.29783335157163,0.47700000000000004,g
17.297903846438256,0.47800000000000004,g
17.297975349671177,0.47900000000000004,g
17.298048012335677,0.48,g
17.298121985338163,0.481,g
17.29819741935885,0.482,g
17.298274464784214,0.483,g
17.29835327163922,0.484,g
17.298433989519207,0.485,g
17.298516767521598,0.486,g
17.298601754177145,0.487,g
17.29868909738167,0.488,g
17.298778944326305,0.489,g
17.298871441428844,0.49,g
17.298966734264297,0.491,g
17.299064967495454,0.492,g
17.299166284803338,0.493,g
17.29927082881758,0.494,g
17.299378741046738,0.495,g
17.299490161808396,0.496,g
17.299605230160093,0.497,g
17.299724083828632,0.498,g
17.299846859141017,0.499,g
17.299973690954676,0.5,g
17.300104712587906,0.501,g
17.300240055750436,0.502,g
17.300379850474116,0.503,g
17.300524225043773,0.504,g
17.300673305928008,0.505,g
17.300827217711305,0.506,g
17.30098608302422,0.507,g
17.301150022475948,0.508,g
17.301319154586114,0.509,g
17.30149359571712,0.51,g
17.301673460006764,0.511,g
17.301858859301273,0.512,g
17.302049903088704,0.513,g
17.302246698432484,0.514,g
17.30244934990678,0.515,g
17.30265795952955,0.516,g
17.30287262669889,0.517,g
17.303093448128475,0.518,g
17.303320517783867,0.519,g
17.30355392681938,0.52,g
17.30379376351555,0.521,g
17.304040113217226,0.522,g
17.304293058272,0.523,g
17.304552677971067,0.524,g
17.30481904848725,0.525,g
17.30509224281733,0.526,g
17.30537233072338,0.527,g
17.305659378675227,0.528,g
17.305953449793748,0.529,g
17.30625460379505,0.53,g
17.306562896935496,0.531,g
17.306878381956764,0.532,g
17.30720110803633,0.533,g
17.30753112072997,0.534,g
17.307868461924148,0.535,g
17.308213169785038,0.536,g
17.308565278709473,0.537,g
17.308924819276918,0.538,g
17.309291818203153,0.539,g
17.309666298292406,0.54,g
17.31004827839484,0.541,g
17.310437773365447,0.542,g
17.310834794015882,0.543,g
17.31123934707785,0.544,g
17.311651435162435,0.545,g
17.312071056721695,0.546,g
17.312498206011714,0.547,g
17.312932873056894,0.548,g
17.31337504361572,0.549,g
17.3138246991472,0.55,g
17.314281816782064,0.551,g
17.314746369288905,0.552,g
17.315218325048225,0.553,g
17.31569764802489,0.554,g
17.316184297742645,0.555,g
17.316678229260216,0.556,g
17.317179393149054,0.557,g
17.317687735472624,0.558,g
17.31820319776662,0.559,g
17.3187257170245,0.56,g
17.319255225677345,0.561,g
17.319791651582797,0.562,g
17.32033491801197,0.5630000000000001,g
17.320884943638944,0.5640000000000001,g
17.32144164253191,0.5650000000000001,g
17.322004924146192,0.5660000000000001,g
17.322574693318213,0.5670000000000001,g
17.323150850265318,0.5680000000000001,g
17.323733290579387,0.5690000000000001,g
17.32432190523036,0.5700000000000001,g
17.324916580567603,0.5710000000000001,g
17.325517198323983,0.5720000000000001,g
17.32612363562185,0.5730000000000001,g
17.32673576498092,0.5740000000000001,g
17.327353454328108,0.5750000000000001,g
17.32797656700843,0.5760000000000001,g
17.32860496180232,0.577,g
17.329238492935996,0.578,g
17.32987701010272,0.579,g
17.330520358481678,0.58,g
17.331168378759614,0.581,g
17.33182090715462,0.582,g
17.332477775441866,0.583,g
17.33313881098142,0.584,g
17.333803836747098,0.585,g
17.33447267136215,0.586,g
17.335145129127504,0.587,g
17.335821020061505,0.588,g
17.336500149937034,0.589,g
17.337182320321585,0.59,g
17.33786732861939,0.591,g
17.338554968115663,0.592,g
17.339245028022862,0.593,g
17.33993729352701,0.594,g
17.340631545845987,0.595,g
17.341327562270084,0.596,g
17.342025116224406,0.597,g
17.34272397732333,0.598,g
17.343423911429102,0.599,g
17.344124680712323,0.6,g
17.34482604371458,0.601,g
17.34552775541293,0.602,g
17.346229567285512,0.603,g
17.34693122738406,0.604,g
17.347632480398353,0.605,g
17.3483330677327,0.606,g
17.349032727579274,0.607,g
17.349731194994416,0.608,g
17.350428201976776,0.609,g
17.35112347754741,0.61,g
17.351816747831634,0.611,g
17.352507736141828,0.612,g
17.35319616306689,0.613,g
17.353881746553668,0.614,g
17.354564202000002,0.615,g
17.355243242344574,0.616,g
17.3559185781594,0.617,g
17.356589917744127,0.618,g
17.3572569672218,0.619,g
17.35791943063642,0.62,g
17.35857701005102,0.621,g
17.359229405652066,0.622,g
17.359876315845938,0.623,g
17.360517437366287,0.624,g
17.36115246537821,0.625,g
17.361781093584685,0.626,g
17.362403014334404,0.627,g
17.363017918730964,0.628,g
17.363625496743314,0.629,g
17.36422543731662,0.63,g
17.364817428488585,0.631,g
17.365401157498393,0.632,g
17.365976310905328,0.633,g
17.366542574704162,0.634,g
17.36709963444249,0.635,g
17.367647175338927,0.636,g
17.36818488240235,0.637,g
17.36871244055194,0.638,g
17.369229534737364,0.639,g
17.369735850063392,0.64,g
17.370231071907867,0.641,g
17.37071488604775,0.642,g
17.37118697878207,0.643,g
17.371647037056213,0.644,g
17.37209474858665,0.645,g
17.372529801986197,0.646,g
17.372951886889673,0.647,g
17.373360694078656,0.648,g
17.373755915612442,0.649,g
