Mag,Phase,Band
16.57810410765901,0.0,g
16.580065152918213,0.001,g
16.582027238665766,0.002,g
16.583990213658737,0.003,g
16.585953927693087,0.004,g
16.587918231614612,0.005,g
16.589882977362066,0.006,g
16.59184801794525,0.007,g
16.593813207487692,0.008,g
16.5957784012335,0.009000000000000001,g
16.597743455576605,0.01,g
16.599708228057455,0.011,g
16.60167257739181,0.012,g
16.603636363483176,0.013000000000000001,g
16.605599447431697,0.014,g
16.607561691575285,0.015,g
16.609522959465647,0.016,g
16.61148311590891,0.017,g
16.613442026970393,0.018000000000000002,g
16.615399560001723,0.019,g
16.617355583635426,0.02,g
16.61930996781158,0.021,g
16.621262583788077,0.022,g
16.62321330414738,0.023,g
16.625162002835296,0.024,g
16.627108555135028,0.025,g
16.629052837705416,0.026000000000000002,g
16.630994728586717,0.027,g
16.63293410720935,0.028,g
16.634870854418384,0.029,g
16.636804852465776,0.03,g
16.63873598503433,0.031,g
16.64066413723905,0.032,g
16.642589195663234,0.033,g
16.644511048330624,0.034,g
16.646429584741014,0.035,g
16.648344695873682,0.036000000000000004,g
16.65025627419381,0.037,g
16.65216421367438,0.038,g
16.654068409786262,0.039,g
16.655968759519588,0.04,g
16.657865161382755,0.041,g
16.65975751543571,0.042,g
16.661645723260254,0.043000000000000003,g
16.663529687992707,0.044,g
16.66540931432502,0.045,g
16.66728450850877,0.046,g
16.669155178374258,0.047,g
16.671021233318505,0.048,g
16.672882584323812,0.049,g
16.67473914395758,0.05,g
16.676590826387145,0.051000000000000004,g
16.678437547378955,0.052000000000000005,g
16.680279224297617,0.053,g
16.68211577611986,0.054,g
16.683947123435942,0.055,g
16.685773188450916,0.056,g
16.687593895000592,0.057,g
16.689409168537107,0.058,g
16.69121893614137,0.059000000000000004,g
16.6930231265321,0.06,g
16.69482167006257,0.061,g
16.69661449871722,0.062,g
16.69840154612278,0.063,g
16.70018274754723,0.064,g
16.701958039898503,0.065,g
16.70372736173754,0.066,g
16.705490653258874,0.067,g
16.707247856314765,0.068,g
16.708998914392396,0.069,g
16.710743772637283,0.07,g
16.71248237783292,0.07100000000000001,g
16.714214678412,0.07200000000000001,g
16.71594062445282,0.073,g
16.717660167675547,0.074,g
16.719373261452304,0.075,g
16.721079860785817,0.076,g
16.72277992233024,0.077,g
16.724473404369327,0.078,g
16.72616026682257,0.079,g
16.72784047125086,0.08,g
16.72951398083684,0.081,g
16.73118076039285,0.082,g
16.732840776351924,0.083,g
16.734493996774976,0.084,g
16.736140391327588,0.085,g
16.737779931297528,0.08600000000000001,g
16.739412589571117,0.08700000000000001,g
16.741038340636546,0.088,g
16.74265716058673,0.089,g
16.74426902709782,0.09,g
16.74587391943422,0.091,g
16.747471818439983,0.092,g
16.749062706529937,0.093,g
16.750646567691103,0.094,g
16.7522233874706,0.095,g
16.753793152963485,0.096,g
16.755355852810705,0.097,g
16.75691147719927,0.098,g
16.75846001783893,0.099,g
16.760001467964482,0.1,g
16.761535822324845,0.101,g
16.763063077171978,0.10200000000000001,g
16.76458323025963,0.10300000000000001,g
16.766096280829135,0.10400000000000001,g
16.767602229595177,0.105,g
16.769101078741205,0.106,g
16.77059283191704,0.107,g
16.77207749421393,0.108,g
16.77355507216416,0.109,g
16.77502557372806,0.11,g
16.77648900828075,0.111,g
16.777945386608433,0.112,g
16.77939472089223,0.113,g
16.780837024691937,0.114,g
16.78227231294154,0.115,g
16.783700601932495,0.116,g
16.785121909311,0.117,g
16.78653625405145,0.11800000000000001,g
16.787943656453265,0.11900000000000001,g
16.789344138125745,0.12,g
16.790737721970384,0.121,g
16.79212443218604,0.122,g
16.79350429422784,0.123,g
16.794877334811975,0.124,g
16.796243581894895,0.125,g
16.79760306466833,0.126,g
16.798955813531386,0.127,g
16.800301860085177,0.128,g
16.801641237115852,0.129,g
16.802973978575352,0.13,g
16.804300119583946,0.131,g
16.80561969638858,0.132,g
16.806932746365067,0.133,g
16.808239307995954,0.134,g
16.809539420863327,0.135,g
16.810833125619915,0.136,g
16.81212046398161,0.137,g
16.813401478709004,0.138,g
16.81467621358671,0.139,g
16.815944713423566,0.14,g
16.817207024010578,0.14100000000000001,g
16.81846319212084,0.14200000000000002,g
16.81971326548821,0.14300000000000002,g
16.820957292787988,0.14400000000000002,g
16.82219532362776,0.145,g
16.823427408517485,0.146,g
