Mag,Phase,Band
16.303840924444252,0.0,g
16.304552047414536,0.001,g
16.30529573986004,0.002,g
16.306071804405754,0.003,g
16.306880067161273,0.004,g
16.307720376038283,0.005,g
16.30859259903434,0.006,g
16.309496622467844,0.007,g
16.310432349211542,0.008,g
16.311399696895773,0.009000000000000001,g
16.31239859609259,0.01,g
16.313428988504487,0.011,g
16.31449082513489,0.012,g
16.315584064466147,0.013000000000000001,g
16.316708670640157,0.014,g
16.317864611657626,0.015,g
16.31905185757629,0.016,g
16.32027037874539,0.017,g
16.32152014405657,0.018000000000000002,g
16.3228011192255,0.019,g
16.324113265107005,0.02,g
16.325456536047767,0.021,g
16.326830878280962,0.022,g
16.328236228364535,0.023,g
16.329672511679224,0.024,g
16.331139640959584,0.025,g
16.33263751490182,0.026000000000000002,g
16.334166016821534,0.027,g
16.335725013376646,0.028,g
16.33731435335622,0.029,g
16.338933866538085,0.03,g
16.340583362617707,0.031,g
16.342262630208214,0.032,g
16.343971435928264,0.033,g
16.345709523543267,0.034,g
16.34747661321013,0.035,g
16.34927240079065,0.036000000000000004,g
16.351096557249427,0.037,g
16.352948728134738,0.038,g
16.354828533143433,0.039,g
16.356735565770162,0.04,g
16.35866939303883,0.041,g
16.36062955533293,0.042,g
16.36261556628303,0.043000000000000003,g
16.364626912766738,0.044,g
16.366663054979057,0.045,g
16.368723426589,0.046,g
16.37080743497886,0.047,g
16.372914461564974,0.048,g
16.375043862198737,0.049,g
16.37719496764324,0.05,g
16.37936708414249,0.051000000000000004,g
16.381559494034768,0.052000000000000005,g
16.383771456470193,0.053,g
16.38600220818366,0.054,g
16.38825096433951,0.055,g
16.390516919442256,0.056,g
16.392799248310553,0.057,g
16.39509710711183,0.058,g
16.39740963445114,0.059000000000000004,g
16.399735952531227,0.06,g
16.40207516833045,0.061,g
16.404426374862247,0.062,g
16.406788652462403,0.063,g
16.40916107012084,0.064,g
16.41154268685448,0.065,g
16.413932553096675,0.066,g
16.416329712144464,0.067,g
16.418733201632495,0.068,g
16.421142054977544,0.069,g
16.42355530290772,0.07,g
16.425971974975436,0.07100000000000001,g
16.42839110107113,0.07200000000000001,g
16.430811712979022,0.073,g
16.43323284590141,0.074,g
16.435653539999947,0.075,g
16.438072841922214,0.076,g
16.44048980635851,0.077,g
16.442903497499678,0.078,g
16.44531299058403,0.079,g
16.44771737335539,0.08,g
16.450115747522773,0.081,g
16.452507230190438,0.082,g
16.454890955258193,0.083,g
16.45726607478893,0.084,g
16.459631760336478,0.085,g
16.461987204251265,0.08600000000000001,g
16.46433162090968,0.08700000000000001,g
16.466664247932357,0.088,g
16.468984347337546,0.089,g
16.471291206647496,0.09,g
16.47358413994172,0.091,g
16.47586248885514,0.092,g
16.478125623518615,0.093,g
16.48037294343683,0.094,g
16.48260387832094,0.095,g
16.484817888825674,0.096,g
16.487014467254305,0.097,g
16.489193138181268,0.098,g
16.49135345901078,0.099,g
16.493495020467122,0.1,g
16.495617447015785,0.101,g
16.497720397214575,0.10200000000000001,g
16.49980356399139,0.10300000000000001,g
16.501866674866093,0.10400000000000001,g
16.503909492071344,0.105,g
16.505931812632497,0.106,g
16.507933468361518,0.107,g
16.509914325783345,0.108,g
16.511874285992086,0.109,g
16.51381328443789,0.11,g
16.515731290645043,0.111,g
16.517628307859688,0.112,g
16.519504372644665,0.113,g
16.52135955438166,0.114,g
16.52319395473691,0.115,g
16.52500770705076,0.116,g
