Mag,Phase,Band
17.70731695730075,0.0,g
17.707576497112026,0.001,g
17.70784326620606,0.002,g
17.708117345374998,0.003,g
17.70839881571435,0.004,g
17.70868775845687,0.005,g
17.708984254810776,0.006,g
17.709288385789836,0.007,g
17.709600232052296,0.008,g
17.70991987373577,0.009000000000000001,g
17.710247390296246,0.01,g
17.71058286034325,0.011,g
17.710926361480958,0.012,g
17.71127797014826,0.013000000000000001,g
17.711637761459762,0.014,g
17.712005809053785,0.015,g
17.712382184931585,0.016,g
17.712766959309146,0.017,g
17.71316020046533,0.018000000000000002,g
17.71356197459631,0.019,g
17.713972345666615,0.02,g
17.714391375268693,0.021,g
17.714819122482357,0.022,g
17.71525564373634,0.023,g
17.715700992679565,0.024,g
17.716155220042623,0.025,g
17.716618373515484,0.026000000000000002,g
17.717090497621584,0.027,g
17.71757163360033,0.028,g
17.718061819286337,0.029,g
17.718561088999504,0.03,g
17.71906947343558,0.031,g
17.71958699955998,0.032,g
17.72011369051347,0.033,g
17.72064956550685,0.034,g
17.72119463973529,0.035,g
17.721748924288743,0.036000000000000004,g
17.722312426072495,0.037,g
17.722885147724277,0.038,g
17.72346708754426,0.039,g
17.72405823942569,0.04,g
17.724658592789638,0.041,g
17.725268132533355,0.042,g
17.72588683896612,0.043000000000000003,g
17.726514687767622,0.044,g
17.727151649941867,0.045,g
17.72779769178256,0.046,g
17.728452774834373,0.047,g
17.729116855868714,0.048,g
17.72978988686016,0.049,g
17.730471814966954,0.05,g
17.73116258252694,0.051000000000000004,g
17.731862127038635,0.052000000000000005,g
17.73257038116766,0.053,g
17.733287272748424,0.054,g
17.734012724792084,0.055,g
17.73474665550502,0.056,g
17.73548897830197,0.057,g
17.736239601834964,0.058,g
17.736998430020012,0.059000000000000004,g
17.737765362081056,0.06,g
17.738540292576804,0.061,g
17.739323111454965,0.062,g
17.740113704100253,0.063,g
17.74091195138855,0.064,g
17.74171772975178,0.065,g
17.742530911235903,0.066,g
17.74335136357422,0.067,g
17.7441789502643,0.068,g
17.745013530644815,0.069,g
17.74585495997668,0.07,g
17.746703089534876,0.07100000000000001,g
17.747557766699703,0.07200000000000001,g
17.748418835052252,0.073,g
17.749286134480386,0.074,g
17.750159501276077,0.075,g
17.751038768248073,0.076,g
17.75192376483718,0.077,g
17.752814317230207,0.078,g
17.753710248477258,0.079,g
17.754611378619142,0.08,g
17.755517524812866,0.081,g
17.756428501460277,0.082,g
17.75734412034651,0.083,g
17.758264190767907,0.084,g
17.759188519674808,0.085,g
17.760116911815675,0.08600000000000001,g
17.761049169878323,0.08700000000000001,g
17.761985094633406,0.088,g
17.762924485087012,0.089,g
17.763867138629692,0.09,g
17.764812851187557,0.091,g
17.765761417381867,0.092,g
17.76671263067644,0.093,g
17.767666283538833,0.094,g
17.768622167601553,0.095,g
17.769580073818688,0.096,g
17.770539792623406,0.097,g
17.77150111409336,0.098,g
17.772463828110943,0.099,g
17.773427724524037,0.1,g
17.7743925933141,0.101,g
17.77535822475019,0.10200000000000001,g
17.77632440955563,0.10300000000000001,g
17.777290939073115,0.10400000000000001,g
17.77825760542368,0.105,g
17.779224201665105,0.106,g
17.780190521956747,0.107,g
17.781156361717784,0.108,g
17.782121517785807,0.109,g
17.783085788572812,0.11,g
17.78404897422691,0.111,g
17.785010876776948,0.112,g
17.78597130029661,0.113,g
17.786930051044187,0.114,g
17.787886937622826,0.115,g
17.788841771117553,0.116,g
17.789794365245527,0.117,g
17.790744536496806,0.11800000000000001,g
17.791692104272514,0.11900000000000001,g
17.792636891027357,0.12,g
17.79357872239388,0.121,g
17.794517427324692,0.122,g
17.795452838209293,0.123,g
17.796384791009853,0.124,g
17.797313125372963,0.125,g
17.798237684752962,0.126,g
17.799158316524863,0.127,g
17.800074872093553,0.128,g
17.800987207005978,0.129,g
17.801895181044465,0.13,g
17.8027986583363,0.131,g
17.803697507437697,0.132,g
17.8045916014349,0.133,g
17.80548081802105,0.134,g
17.806365039583234,0.135,g
17.807244153278482,0.136,g
17.80811805110524,0.137,g
17.80898662997663,0.138,g
17.80984979177497,0.139,g
17.810707443420746,0.14,g
17.811559496916352,0.14100000000000001,g
17.812405869405342,0.14200000000000002,g
17.81324648320783,0.14300000000000002,g
17.81408126586482,0.14400000000000002,g
17.814910150171276,0.145,g
17.81573307420423,0.146,g
17.816549981352004,0.147,g
17.81736082032499,0.148,g
17.818165545179497,0.149,g
17.818964115317417,0.15,g
17.819756495499785,0.151,g
17.820542655837567,0.152,g
17.82132257179034,0.153,g
17.822096224154073,0.154,g
17.822863599044993,0.155,g
17.823624687877373,0.156,g
17.824379487340806,0.157,g
17.825127999366853,0.158,g
17.82587023108978,0.159,g
17.82660619481345,0.16,g
17.827335907957934,0.161,g
17.82805939301343,0.162,g
17.828776677484,0.163,g
17.829487793827717,0.164,g
17.830192779391176,0.165,g
17.83089167634361,0.166,g
17.831584531601404,0.167,g
17.83227139674823,0.168,g
17.83295232795503,0.169,g
17.833627385896722,0.17,g
17.834296635655733,0.171,g
17.834960146631587,0.17200000000000001,g
17.835617992441602,0.17300000000000001,g
17.836270250817684,0.17400000000000002,g
17.836917003503437,0.17500000000000002,g
17.83755833614266,0.176,g
17.83819433816458,0.177,g
17.838825102669492,0.178,g
17.83945072631194,0.179,g
17.840071309172465,0.18,g
17.84068695463571,0.181,g
17.84129776926097,0.182,g
17.841903862650057,0.183,g
17.842505347316195,0.184,g
17.843102338545876,0.185,g
17.8436949542586,0.186,g
17.84428331486786,0.187,g
17.844867543140996,0.188,g
17.84544776404935,0.189,g
17.846024104625307,0.19,g
17.846596693813552,0.191,g
17.84716566232003,0.192,g
17.847731142467943,0.193,g
17.848293268036027,0.194,g
17.848852174112455,0.195,g
17.849407996938925,0.196,g
17.849960873759688,0.197,g
17.850510942662016,0.198,g
17.851058342424473,0.199,g
17.851603212360942,0.2,g
17.852145692163848,0.201,g
17.852685921755477,0.202,g
17.853224041123678,0.203,g
17.853760190173936,0.20400000000000001,g
17.854294508573314,0.20500000000000002,g
17.85482713560071,0.20600000000000002,g
17.855358209990065,0.20700000000000002,g
17.85588786978265,0.20800000000000002,g
17.85641625217657,0.209,g
17.856943493376853,0.21,g
17.85746972845492,0.211,g
17.85799509119405,0.212,g
17.858519713952372,0.213,g
17.85904372751991,0.214,g
17.859567260978583,0.215,g
17.860090441568264,0.216,g
17.860613394547556,0.217,g
17.861136243064724,0.218,g
17.861659108025936,0.219,g
17.862182107974704,0.22,g
17.86270535895884,0.221,g
17.863228974415836,0.222,g
17.863753065053654,0.223,g
17.864277738735584,0.224,g
17.86480310037229,0.225,g
17.8653292518096,0.226,g
17.865856291727646,0.227,g
17.866384315538234,0.228,g
17.866913415294533,0.229,g
17.867443679589112,0.23,g
17.867975193471466,0.231,g
17.868508038361803,0.232,g
17.869042291969762,0.233,g
17.869578028221262,0.234,g
17.8701153171817,0.23500000000000001,g
17.870654224991416,0.23600000000000002,g
17.871194813800045,0.23700000000000002,g
17.87173714171402,0.23800000000000002,g
17.87228126273275,0.23900000000000002,g
17.872827226705198,0.24,g
17.873375079283193,0.241,g
17.873924861880102,0.242,g
17.87447661163829,0.243,g
17.87503036139317,0.244,g
17.87558613965008,0.245,g
17.876143970560264,0.246,g
17.8767038739106,0.247,g
17.87726586510174,0.248,g
17.87782995514742,0.249,g
17.878396150670344,0.25,g
17.87896445390373,0.251,g
17.879534862701696,0.252,g
17.880107370546142,0.253,g
17.88068196656668,0.254,g
17.881258635559423,0.255,g
17.88183735801977,0.256,g
17.882418110162885,0.257,g
17.883000863965734,0.258,g
17.883585587205225,0.259,g
17.884172243501705,0.26,g
17.884760792371203,0.261,g
17.88535118927351,0.262,g
17.88594338567318,0.263,g
17.886537329098793,0.264,g
17.887132963215965,0.265,g
17.88773022788709,0.266,g
17.888329059252587,0.267,g
17.8889293898073,0.268,g
17.88953114848267,0.269,g
17.890134260731685,0.27,g
17.890738648622015,0.271,g
17.891344230923885,0.272,g
17.89195092320934,0.273,g
17.892558637954142,0.274,g
17.893167284639283,0.275,g
17.893776769855663,0.276,g
17.8943869974163,0.277,g
17.89499786846793,0.278,g
17.895609281605267,0.279,g
17.896221132992626,0.28,g
17.896833316478922,0.281,g
17.897445723723298,0.28200000000000003,g
17.898058244322094,0.28300000000000003,g
17.898670765934355,0.28400000000000003,g
17.899283174409366,0.28500000000000003,g
17.899895353920567,0.28600000000000003,g
17.90050718709755,0.28700000000000003,g
17.901118555159712,0.28800000000000003,g
17.901729338055787,0.289,g
17.90233941459571,0.29,g
17.902948662591715,0.291,g
17.90355695899952,0.292,g
17.904164180056767,0.293,g
17.904770201422213,0.294,g
17.905374898319874,0.295,g
17.90597814568003,0.296,g
17.906579818280495,0.297,g
17.907179790892346,0.298,g
17.907777938416828,0.299,g
17.908374136029938,0.3,g
17.908968259325786,0.301,g
17.909560184455923,0.302,g
17.910149788267994,0.303,g
17.91073694844802,0.304,g
17.911321543658097,0.305,g
17.911903453673165,0.306,g
17.912482559520626,0.307,g
17.913058743610176,0.308,g
17.913631889869663,0.309,g
17.914201883878444,0.31,g
17.91476861299552,0.311,g
17.91533196648573,0.312,g
17.915891835648036,0.313,g
17.91644811393825,0.314,g
17.917000697089353,0.315,g
17.917549483233476,0.316,g
17.918094373012277,0.317,g
17.918635269696694,0.318,g
17.91917207929108,0.319,g
17.91970471064698,0.32,g
17.92023307556206,0.321,g
17.920757088884436,0.322,g
17.921276668609813,0.323,g
17.921791735975912,0.324,g
17.922302215552772,0.325,g
17.922808035332313,0.326,g
17.923309126810498,0.327,g
17.92380542506576,0.328,g
17.92429686883651,0.329,g
17.924783400595327,0.33,g
17.925264966612637,0.331,g
17.92574151702359,0.332,g
17.926213005887014,0.333,g
17.926679391240327,0.334,g
17.927140635152792,0.335,g
17.92759670377103,0.336,g
17.92804756736018,0.337,g
17.92849320034335,0.338,g
17.92893358133714,0.339,g
17.92936869317677,0.34,g
17.92979852294327,0.341,g
17.930223061982716,0.342,g
17.930642305921037,0.343,g
17.931056254676616,0.34400000000000003,g
17.931464912465152,0.34500000000000003,g
17.931868287800025,0.34600000000000003,g
17.932266393490384,0.34700000000000003,g
17.932659246635172,0.34800000000000003,g
17.93304686860729,0.34900000000000003,g
17.93342928503892,0.35000000000000003,g
17.933806525799525,0.35100000000000003,g
17.934178624969107,0.352,g
17.934545620809313,0.353,g
17.934907555727126,0.354,g
17.935264476234284,0.355,g
17.935616432904354,0.356,g
17.935963480325878,0.357,g
17.936305677046587,0.358,g
17.936643085518455,0.359,g
17.936975772036103,0.36,g
17.937303806670894,0.361,g
17.937627263203094,0.362,g
17.937946219047408,0.363,g
17.938260755174806,0.364,g
17.938570956032343,0.365,g
17.938876909459555,0.366,g
17.939178706597204,0.367,g
17.93947644179697,0.368,g
17.939770212525357,0.369,g
17.94006011926432,0.37,g
17.940346265410284,0.371,g
17.940628757167893,0.372,g
17.94090770344073,0.373,g
17.941183215720766,0.374,g
17.941455407975454,0.375,g
17.941724396528304,0.376,g
17.94199029994116,0.377,g
17.942253238891823,0.378,g
17.942513336049913,0.379,g
17.942770715949685,0.38,g
17.943025504864664,0.381,g
17.94327783067274,0.382,g
17.943527822727113,0.383,g
17.943775611721406,0.384,g
17.944021329555927,0.385,g
17.94426510919891,0.386,g
17.94450708455017,0.387,g
17.94474739030194,0.388,g
17.94498616179847,0.389,g
17.945223534898282,0.39,g
17.94545964582892,0.391,g
17.945694631048173,0.392,g
17.94592862710123,0.393,g
17.946161770479975,0.394,g
17.946394197478952,0.395,g
17.946626044054867,0.396,g
17.946857445684675,0.397,g
17.94708853722378,0.398,g
17.947319452768262,0.399,g
17.947550325510978,0.4,g
17.947781287605487,0.401,g
17.94801247002718,0.402,g
17.948244002437992,0.403,g
17.94847601304915,0.404,g
17.94870862848869,0.405,g
17.948941973668987,0.406,g
17.949176171655683,0.40700000000000003,g
17.94941134354194,0.40800000000000003,g
17.949647608317928,0.40900000000000003,g
17.9498850827493,0.41000000000000003,g
17.95012388125428,0.41100000000000003,g
17.95036411578557,0.41200000000000003,g
17.950605895711373,0.41300000000000003,g
17.950849327702624,0.41400000000000003,g
17.95109451562127,0.41500000000000004,g
17.951341560411166,0.41600000000000004,g
17.951590559995626,0.417,g
17.95184160917096,0.418,g
17.952094799510437,0.419,g
17.95235021926782,0.42,g
17.952607953286808,0.421,g
17.952868082910534,0.422,g
17.95313068589831,0.423,g
17.953395836344445,0.424,g
17.953663604600475,0.425,g
17.953934057205256,0.426,g
17.954207256811298,0.427,g
17.95448326212305,0.428,g
17.954762127835032,0.429,g
17.95504390457709,0.43,g
17.95532863885984,0.431,g
17.95561637302863,0.432,g
17.955907145219854,0.433,g
17.956200989321307,0.434,g
17.956497934941403,0.435,g
17.956798007374292,0.436,g
17.95710122757827,0.437,g
17.95740761215441,0.438,g
17.957717173330344,0.439,g
17.958029918950988,0.44,g
17.95834585246934,0.441,g
17.95866497294615,0.442,g
17.958987275053804,0.443,g
17.959312749083153,0.444,g
17.95964138095487,0.445,g
17.95997315223801,0.446,g
17.96030804017125,0.447,g
17.960646017688813,0.448,g
17.960987053453522,0.449,g
17.961331111889418,0.45,g
17.961678153223456,0.451,g
17.962028133531287,0.452,g
17.962381004785417,0.453,g
17.96273671490784,0.454,g
17.963095207829564,0.455,g
17.963456423552465,0.456,g
17.963820298215268,0.457,g
17.964186764166524,0.458,g
17.96455575003623,0.459,g
17.964927180816325,0.46,g
17.96530097794467,0.461,g
17.965677059390657,0.462,g
17.966055339744607,0.463,g
17.96643573031359,0.464,g
17.966818139218617,0.465,g
17.967202471495288,0.466,g
17.967588629200666,0.467,g
17.967976511517705,0.468,g
17.968366014867964,0.46900000000000003,g
17.96875703302676,0.47000000000000003,g
17.96914945723895,0.47100000000000003,g
17.96954317633749,0.47200000000000003,g
17.969938076867525,0.47300000000000003,g
17.970334043210666,0.47400000000000003,g
17.970730957711684,0.47500000000000003,g
17.971128700810407,0.47600000000000003,g
17.971527151169763,0.47700000000000004,g
17.971926185811203,0.47800000000000004,g
17.97232568025128,0.47900000000000004,g
17.97272550863759,0.48,g
17.973125543886226,0.481,g
17.97352565782357,0.482,g
17.973925721326975,0.483,g
17.974325604467065,0.484,g
17.974725176650434,0.485,g
17.975124306765988,0.486,g
17.975522863325462,0.487,g
17.975920714612602,0.488,g
17.97631772882679,0.489,g
17.976713774227342,0.49,g
17.97710871928072,0.491,g
17.977502432805277,0.492,g
17.977894784116113,0.493,g
17.978285643168935,0.494,g
17.978674880706127,0.495,g
17.979062368395585,0.496,g
17.979447978977237,0.497,g
17.979831586399232,0.498,g
17.98021306596194,0.499,g
17.980592294451984,0.5,g
17.98096915028084,0.501,g
17.981343513618874,0.502,g
17.981715266527456,0.503,g
17.9820842930917,0.504,g
17.98245047954501,0.505,g
17.982813714399384,0.506,g
17.98317388856453,0.507,g
17.98353089547292,0.508,g
17.983884631194094,0.509,g
17.984234994551695,0.51,g
17.984581887235,0.511,g
17.984925213907083,0.512,g
17.985264882312237,0.513,g
17.985600803374375,0.514,g
17.98593289129938,0.515,g
17.986261063665733,0.516,g
17.9865852415193,0.517,g
17.986905349456713,0.518,g
17.98722131571021,0.519,g
17.987533072225773,0.52,g
17.98784055473713,0.521,g
17.98814370283763,0.522,g
17.988442460042748,0.523,g
17.988736773854797,0.524,g
17.989026595815893,0.525,g
17.989311881563317,0.526,g
17.98959259087356,0.527,g
17.98986868770632,0.528,g
17.990140140241433,0.529,g
17.990406920910957,0.53,g
17.99066900642812,0.531,g
17.99092637780703,0.532,g
17.991179020383026,0.533,g
17.991426923821834,0.534,g
17.99167008212955,0.535,g
17.99190849365189,0.536,g
17.9921421610723,0.537,g
17.992371091402944,0.538,g
17.992595295970865,0.539,g
17.992814790398583,0.54,g
17.993029594580715,0.541,g
17.993239732653766,0.542,g
17.99344523296067,0.543,g
17.993646128011495,0.544,g
17.993842454439037,0.545,g
17.994034252946726,0.546,g
17.99422156825431,0.547,g
17.994404449036978,0.548,g
17.99458294785945,0.549,g
17.994757121106154,0.55,g
17.99492702890509,0.551,g
17.99509273504689,0.552,g
17.995254306900048,0.553,g
17.995411815321606,0.554,g
17.995565334561,0.555,g
17.995714942161715,0.556,g
17.995860718857237,0.557,g
17.99600274846264,0.558,g
17.996141117762647,0.559,g
17.9962759163944,0.56,g
17.99640723672621,0.561,g
17.996535173733076,0.562,g
17.99665982486843,0.5630000000000001,g
17.996781289930446,0.5640000000000001,g
17.996899670926567,0.5650000000000001,g
17.99701507193356,0.5660000000000001,g
17.99712759895408,0.5670000000000001,g
17.997237359771553,0.5680000000000001,g
17.997344463798697,0.5690000000000001,g
17.99744902192631,0.5700000000000001,g
17.997551146367517,0.5710000000000001,g
17.99765095050033,0.5720000000000001,g
17.99774854870619,0.5730000000000001,g
17.997844056207693,0.5740000000000001,g
17.997937588903305,0.5750000000000001,g
17.998029263199907,0.5760000000000001,g
17.99811919584484,0.577,g
17.998207503753513,0.578,g
17.998294303838115,0.579,g
17.998379712833593,0.58,g
17.998463847123215,0.581,g
17.998546822561895,0.582,g
17.99862875429994,0.583,g
17.9987097566055,0.584,g
17.998789942686383,0.585,g
17.9988694245128,0.586,g
17.99894831263759,0.587,g
17.999026716018896,0.588,g
17.99910474184179,0.589,g
17.99918249534111,0.59,g
17.999260079623813,0.591,g
17.999337595493266,0.592,g
17.999415141273975,0.593,g
17.999492812637293,0.594,g
17.99957070242976,0.595,g
17.999648900500624,0.596,g
17.99972749353339,0.597,g
17.99980656487814,0.598,g
17.999886194386107,0.599,g
17.999966458247037,0.6,g
18.000047428827894,0.601,g
18.000129174515358,0.602,g
18.000211759560262,0.603,g
18.00029524392642,0.604,g
18.000379683140103,0.605,g
18.000465128145336,0.606,g
18.000551625161417,0.607,g
18.000639215544226,0.608,g
18.00072793565198,0.609,g
18.00081781671372,0.61,g
18.000908884703133,0.611,g
18.0010011602158,0.612,g
18.001094658352358,0.613,g
18.00118938860344,0.614,g
18.001285354742166,0.615,g
18.001382554719978,0.616,g
18.001480980567738,0.617,g
18.001580618302476,0.618,g
18.001681447838113,0.619,g
18.00178344290283,0.62,g
18.00188657096096,0.621,g
18.001990793142028,0.622,g
18.00209606417258,0.623,g
18.00220233231665,0.624,g
18.002309539320716,0.625,g
18.00241762036469,0.626,g
18.002526504019762,0.627,g
18.002636112210816,0.628,g
18.002746360186563,0.629,g
18.00285715649484,0.63,g
18.002968402966133,0.631,g
18.003079994699974,0.632,g
18.003191820061332,0.633,g
18.003303760681582,0.634,g
18.00341569146634,0.635,g
18.00352748061053,0.636,g
18.0036389896185,0.637,g
18.003750073332277,0.638,g
18.003860579965313,0.639,g
18.003970351144673,0.64,g
18.00407922195653,0.641,g
18.004187021001545,0.642,g
18.004293570455232,0.643,g
18.00439868613507,0.644,g
18.00450217757493,0.645,g
18.004603848104527,0.646,g
18.004703494936845,0.647,g
18.004800909261043,0.648,g
18.004895876343276,0.649,g
18.004988175631023,0.65,g
18.00507758086661,0.651,g
18.005163860205446,0.652,g
18.005246776340773,0.653,g
18.005326086634344,0.654,g
18.00540154325362,0.655,g
18.0054728933138,0.656,g
18.00553987902661,0.657,g
18.005602237854713,0.658,g
18.005659702671203,0.659,g
18.00571200192472,0.66,g
18.00575885981033,0.661,g
18.005799996445266,0.662,g
18.005835128049814,0.663,g
18.005863967133465,0.664,g
18.00588622268533,0.665,g
18.00590160036982,0.666,g
18.005909802726624,0.667,g
18.005910529375008,0.668,g
18.005903477222432,0.669,g
18.005888340677274,0.67,g
18.00586481186534,0.671,g
18.005832580850303,0.672,g
18.005791335857268,0.673,g
18.005740763500338,0.674,g
18.005680549012943,0.675,g
18.00561037648106,0.676,g
18.005529929079547,0.677,g
18.005438889311325,0.678,g
18.005336939248327,0.679,g
18.005223760775145,0.68,g
18.005099035834814,0.681,g
18.00496244667539,0.682,g
18.00481367610012,0.683,g
18.00465240771737,0.684,g
18.004478326191713,0.685,g
18.004291117496955,0.686,g
18.004090469170123,0.687,g
18.00387607056465,0.6880000000000001,g
18.003647613104928,0.6890000000000001,g
18.00340479054115,0.6900000000000001,g
18.003147299202155,0.6910000000000001,g
18.002874838252076,0.6920000000000001,g
18.00258710994087,0.6930000000000001,g
18.00228381986023,0.6940000000000001,g
18.0019646771921,0.6950000000000001,g
18.00162939496238,0.6960000000000001,g
18.001277690288394,0.6970000000000001,g
18.000909284627028,0.6980000000000001,g
18.000523904021065,0.6990000000000001,g
18.00012127934072,0.7000000000000001,g
17.99970114652916,0.7010000000000001,g
17.999263246836797,0.7020000000000001,g
17.99880732706265,0.7030000000000001,g
17.998333139782588,0.704,g
17.997840443584415,0.705,g
17.997329003292204,0.706,g
17.996798590190576,0.707,g
17.996248982244502,0.708,g
17.995679964316157,0.709,g
17.995091328374258,0.71,g
17.99448287370312,0.711,g
17.993854407107655,0.712,g
17.993205743110142,0.713,g
17.992536704140786,0.714,g
17.99184712073201,0.715,g
