Mag,Phase,Band
16.21624026816056,0.0,g
16.216889151608445,0.001,g
16.217543671932997,0.002,g
16.21820370660657,0.003,g
16.218869140327115,0.004,g
16.219539865059055,0.005,g
16.220215780063047,0.006,g
16.22089679189655,0.007,g
16.22158281443013,0.008,g
16.22227376882191,0.009000000000000001,g
16.222969583519383,0.01,g
16.223670194202747,0.011,g
16.2243755437653,0.012,g
16.225085582246432,0.013000000000000001,g
16.225800266774655,0.014,g
16.22651956150053,0.015,g
16.227243437500775,0.016,g
16.227971872701033,0.017,g
16.22870485176052,0.018000000000000002,g
16.229442365966452,0.019,g
16.230184413119723,0.02,g
16.23093099739204,0.021,g
16.231682129204078,0.022,g
16.232437825065837,0.023,g
16.23319810742874,0.024,g
16.23396300453031,0.025,g
16.234732550213256,0.026000000000000002,g
16.235506783753674,0.027,g
16.23628574969083,0.028,g
16.237069497621974,0.029,g
16.23785808201138,0.03,g
16.23865156199182,0.031,g
16.23945000116487,0.032,g
16.240253467375233,0.033,g
16.241062032512055,0.034,g
16.241875772274103,0.035,g
16.242694765952315,0.036000000000000004,g
16.243519096208964,0.037,g
16.244348848831876,0.038,g
16.24518411251854,0.039,g
16.246024978624927,0.04,g
16.246871540934166,0.041,g
16.247723895423682,0.042,g
16.248582140008644,0.043000000000000003,g
16.249446374318087,0.044,g
16.250316699432002,0.045,g
16.251193217666202,0.046,g
16.25207603229988,0.047,g
16.252965247349607,0.048,g
16.253860967333072,0.049,g
16.25476329701256,0.05,g
16.25567234117561,0.051000000000000004,g
16.256588204381842,0.052000000000000005,g
16.257510990735803,0.053,g
16.258440803662822,0.054,g
16.259377745663066,0.055,g
16.26032191810579,0.056,g
16.261273420989987,0.057,g
16.262232352733665,0.058,g
16.263198809967562,0.059000000000000004,g
16.264172887307744,0.06,g
16.265154677171207,0.061,g
16.266144269557984,0.062,g
16.267141751861466,0.063,g
16.268147208695158,0.064,g
16.269160721688166,0.065,g
16.2701823693128,0.066,g
16.271212226715836,0.067,g
16.272250365561824,0.068,g
16.27329685385551,0.069,g
16.274351755812184,0.07,g
16.275415131693567,0.07100000000000001,g
16.27648703767841,0.07200000000000001,g
16.27756752574068,0.073,g
16.278656643509475,0.074,g
16.27975443416191,0.075,g
16.280860936324,0.076,g
16.28197618395004,0.077,g
16.283100206253604,0.078,g
16.284233027602387,0.079,g
16.285374667450334,0.08,g
16.2865251402721,0.081,g
16.28768445550867,0.082,g
16.288852617490353,0.083,g
16.290029625410437,0.084,g
16.2912154732952,0.085,g
16.2924101499536,0.08600000000000001,g
16.293613638982077,0.08700000000000001,g
16.294825918730027,0.088,g
16.29604696230477,0.089,g
16.297276737584824,0.09,g
16.29851520720836,0.091,g
16.299762328618318,0.092,g
16.301018054065977,0.093,g
16.302282330654933,0.094,g
16.30355510039263,0.095,g
16.304836300219137,0.096,g
16.306125862072992,0.097,g
16.307423712964503,0.098,g
16.308729775018016,0.099,g
16.310043965589774,0.1,g
16.311366197302345,0.101,g
16.312696378175563,0.10200000000000001,g
16.314034411690386,0.10300000000000001,g
16.315380196918383,0.10400000000000001,g
16.316733628603913,0.105,g
16.318094597287175,0.106,g
16.319462989432818,0.107,g
16.320838687527516,0.108,g
16.322221570236465,0.109,g
16.323611512510126,0.11,g
16.325008385731604,0.111,g
16.326412057868268,0.112,g
16.3278223935903,0.113,g
16.329239254448247,0.114,g
16.33066249899822,0.115,g
16.332091982967203,0.116,g
16.333527559417714,0.117,g
16.334969078895945,0.11800000000000001,g
16.336416389601098,0.11900000000000001,g
16.33786933753364,0.12,g
16.3393277666875,0.121,g
16.34079151918987,0.122,g
16.342260435480483,0.123,g
16.34373435449199,0.124,g
16.345213113791914,0.125,g
16.346696549783378,0.126,g
16.348184497847257,0.127,g
16.34967679252311,0.128,g
16.35117326768989,0.129,g
16.352673756706196,0.13,g
16.354178092608908,0.131,g
16.355686108251057,0.132,g
16.357197636477736,0.133,g
16.35871251029248,0.134,g
16.36023056302553,0.135,g
16.361751628459682,0.136,g
16.363275541009763,0.137,g
16.36480213588349,0.138,g
16.366331249202936,0.139,g
16.367862718183424,0.14,g
16.369396381248425,0.14100000000000001,g
