Mag,Phase,Band
17.603770807565898,0.0,g
17.604625852994097,0.001,g
17.605491530170926,0.002,g
17.606367958206338,0.003,g
17.607255249252546,0.004,g
17.608153508317947,0.005,g
17.60906283307298,0.006,g
17.60998331369147,0.007,g
17.610915032691235,0.008,g
17.611858064799573,0.009000000000000001,g
17.612812476817858,0.01,g
17.61377832751142,0.011,g
17.614755667500656,0.012,g
17.615744539178056,0.013000000000000001,g
17.616744976641687,0.014,g
17.61775700561949,0.015,g
17.618780643432597,0.016,g
17.619815898957008,0.017,g
17.620862772614863,0.018000000000000002,g
17.62192125635265,0.019,g
17.62299133365685,0.02,g
17.624072979583467,0.021,g
17.625166160776196,0.022,g
17.62627083552515,0.023,g
17.627386953822125,0.024,g
17.628514457445842,0.025,g
17.629653280031306,0.026000000000000002,g
17.630803347174222,0.027,g
17.63196457656309,0.028,g
17.63313687806407,0.029,g
17.634320153891558,0.03,g
17.63551429873082,0.031,g
17.636719199907624,0.032,g
17.63793473755068,0.033,g
17.63916078478312,0.034,g
17.640397207893074,0.035,g
17.641643866541898,0.036000000000000004,g
17.64290061398236,0.037,g
17.64416729725697,0.038,g
17.64544375743361,0.039,g
17.64672982984983,0.04,g
17.64802534433546,0.041,g
17.649330125475142,0.042,g
17.65064399285825,0.043000000000000003,g
17.651966761355265,0.044,g
17.6532982413597,0.045,g
17.654638239103363,0.046,g
17.65598655689155,0.047,g
17.65734299341095,0.048,g
17.658707344024926,0.049,g
17.66007940104441,0.05,g
17.661458954036668,0.051000000000000004,g
17.66284579011567,0.052000000000000005,g
17.664239694255887,0.053,g
17.66564044957202,0.054,g
17.66704783763183,0.055,g
17.66846163876975,0.056,g
17.669881632368057,0.057,g
17.671307597173733,0.058,g
17.672739311592604,0.059000000000000004,g
17.67417655400408,0.06,g
17.67561910303732,0.061,g
17.67706673787782,0.062,g
17.678519238567816,0.063,g
17.67997638628461,0.064,g
17.681437963633748,0.065,g
17.682903754919142,0.066,g
17.68437354643101,0.067,g
17.685847126709803,0.068,g
17.687324286827334,0.069,g
17.688804820623933,0.07,g
17.69028852497328,0.07100000000000001,g
17.69177520004045,0.07200000000000001,g
17.693264649498627,0.073,g
17.6947566807723,0.074,g
17.696251105272765,0.075,g
17.697747738590856,0.076,g
17.699246400719307,0.077,g
17.70074691624326,0.078,g
17.702249114544628,0.079,g
17.703752829958493,0.08,g
17.705257901950468,0.081,g
17.706764175303444,0.082,g
17.708271500216924,0.083,g
17.709779732492358,0.084,g
17.711288733630667,0.085,g
17.712798370965256,0.08600000000000001,g
17.714308517760863,0.08700000000000001,g
17.715819053324584,0.088,g
17.71732986306683,0.089,g
17.71884083858587,0.09,g
17.72035187774095,0.091,g
17.721862884679012,0.092,g
17.723373769888656,0.093,g
17.724884450219303,0.094,g
17.726394848911955,0.095,g
17.727904895579822,0.096,g
17.729414526212093,0.097,g
17.730923683166363,0.098,g
17.732432315107037,0.099,g
17.733940377009766,0.1,g
17.73544783005801,0.101,g
17.73695464160973,0.10200000000000001,g
17.738460785110565,0.10300000000000001,g
17.73996624002328,0.10400000000000001,g
17.74147099170802,0.105,g
17.74297503132685,0.106,g
17.744478355738135,0.107,g
17.745980967346163,0.108,g
17.747482873975823,0.109,g
17.74898408873776,0.11,g
17.750484629849655,0.111,g
17.751984520487166,0.112,g
17.753483788603095,0.113,g
17.75498246676143,0.114,g
17.756480591924873,0.115,g
17.75797820526953,0.116,g
17.759475351988275,0.117,g
17.760972081068243,0.11800000000000001,g
17.762468445080838,0.11900000000000001,g
17.763964499946546,0.12,g
17.765460304717003,0.121,g
17.76695592133252,0.122,g
17.76845141439785,0.123,g
17.769946850914934,0.124,g
17.77144230004629,0.125,g
17.77293783287469,0.126,g
17.774433522125154,0.127,g
17.775929441922617,0.128,g
17.777425667524227,0.129,g
17.778922275072915,0.13,g
