Mag,Phase,Band
18.32900845880175,0.0,g
18.329080367894893,0.001,g
18.329162370026136,0.002,g
18.32925441387255,0.003,g
18.329356447636986,0.004,g
18.32946841905775,0.005,g
18.329590275418273,0.006,g
18.329721963556807,0.007,g
18.329863429876188,0.008,g
18.330014620352465,0.009000000000000001,g
18.330175480549027,0.01,g
18.330345955620007,0.011,g
18.330525990324315,0.012,g
18.33071552903442,0.013000000000000001,g
18.330914515746237,0.014,g
18.33112289408897,0.015,g
18.331340607335026,0.016,g
18.331567598409904,0.017,g
18.331803809902095,0.018000000000000002,g
18.332049184073007,0.019,g
18.332303662866885,0.02,g
18.33256718792076,0.021,g
18.332839700574347,0.022,g
18.333121141880014,0.023,g
18.33341145261271,0.024,g
18.333710573279884,0.025,g
18.334018444131434,0.026000000000000002,g
18.33433500516851,0.027,g
18.33466019615793,0.028,g
18.33499395663537,0.029,g
18.33533622591976,0.03,g
18.335686943122035,0.031,g
18.336046047155033,0.032,g
18.336413476743378,0.033,g
18.336789170433327,0.034,g
18.337173066602602,0.035,g
18.33756510347023,0.036000000000000004,g
18.337965219106323,0.037,g
18.338373351441888,0.038,g
18.33878943827855,0.039,g
18.33921341729831,0.04,g
18.339645226073237,0.041,g
18.340084802075165,0.042,g
18.34053208268532,0.043000000000000003,g
18.34098700520235,0.044,g
18.34144950685668,0.045,g
18.341919524817023,0.046,g
18.342396996196477,0.047,g
18.34288185806694,0.048,g
18.343374047466906,0.049,g
18.34387350141091,0.05,g
18.34438015689885,0.051000000000000004,g
18.344893950925353,0.052000000000000005,g
18.345414820489,0.053,g
18.345942702601608,0.054,g
18.34647753429739,0.055,g
18.347019252642102,0.056,g
18.34756779474213,0.057,g
18.34812309775352,0.058,g
18.34868509889097,0.059000000000000004,g
18.349253735436772,0.06,g
18.349828944749657,0.061,g
18.35041066427365,0.062,g
18.350998831544732,0.063,g
18.35159338420785,0.064,g
18.352194260013132,0.065,g
18.35280139683274,0.066,g
18.35341473266731,0.067,g
18.35403420565443,0.068,g
18.35465975407699,0.069,g
18.35529131637155,0.07,g
18.355928831136545,0.07100000000000001,g
18.356572237140515,0.07200000000000001,g
18.357221473330164,0.073,g
18.357876478838453,0.074,g
18.358537192992525,0.075,g
18.359203555321628,0.076,g
18.359875505564915,0.077,g
18.360552983676797,0.078,g
18.361235929844156,0.079,g
18.361924284479638,0.08,g
18.362617988236202,0.081,g
18.36331698202199,0.082,g
18.364021206992952,0.083,g
18.36473060456993,0.084,g
18.365445116443347,0.085,g
18.3661646845803,0.08600000000000001,g
18.36688925123159,0.08700000000000001,g
18.367618758938583,0.088,g
18.3683531505401,0.089,g
18.369092369179093,0.09,g
18.36983635830932,0.091,g
18.370585061701902,0.092,g
18.371338423451768,0.093,g
18.37209638798403,0.094,g
18.37285890006026,0.095,g
18.373625904784657,0.096,g
18.374397347610145,0.097,g
18.37517317434434,0.098,g
18.375953331152704,0.099,g
18.376737764575328,0.1,g
18.377526421516123,0.101,g
18.37831924925941,0.10200000000000001,g
18.379116195472662,0.10300000000000001,g
18.37991720821188,0.10400000000000001,g
18.38072223592688,0.105,g
18.381531227466496,0.106,g
18.38234413208363,0.107,g
18.38316089944024,0.108,g
18.38398147961222,0.109,g
18.38480582309412,0.11,g
18.38563388080387,0.111,g
18.38646560408725,0.112,g
18.38730094471945,0.113,g
18.388139854921153,0.114,g
18.388982287345126,0.115,g
18.38982819509205,0.116,g
18.39067753170864,0.117,g
18.391530251203495,0.11800000000000001,g
18.392386308032933,0.11900000000000001,g
18.39324565711663,0.12,g
18.39410825383818,0.121,g
18.39497405404856,0.122,g
18.395843014069463,0.123,g
18.396715090696507,0.124,g
18.397590241202373,0.125,g
18.39846842333978,0.126,g
18.399349595344383,0.127,g
18.40023371593752,0.128,g
18.401120744328903,0.129,g
18.402010640219117,0.13,g
18.40290336380209,0.131,g
18.403798875767354,0.132,g
18.40469713730227,0.133,g
