Mag,Phase,Band
17.044973844215033,0.0,g
17.04533176017521,0.001,g
17.045696341192595,0.002,g
17.046067626815894,0.003,g
17.046445656405645,0.004,g
17.046830469113548,0.005,g
17.047222103856484,0.006,g
17.04762059929172,0.007,g
17.048025993792116,0.008,g
17.04843832542023,0.009000000000000001,g
17.04885763190851,0.01,g
17.049283950626354,0.011,g
17.049717318565424,0.012,g
17.050157772306743,0.013000000000000001,g
17.05060534800143,0.014,g
17.051060081345447,0.015,g
17.05152200755567,0.016,g
17.051991161346145,0.017,g
17.052467576904494,0.018000000000000002,g
17.052951287868517,0.019,g
17.053442327302893,0.02,g
17.053940727676178,0.021,g
17.054446520837914,0.022,g
17.054959737994498,0.023,g
17.055480409692716,0.024,g
17.056008565788606,0.025,g
17.056544235431392,0.026000000000000002,g
17.05708744703872,0.027,g
17.057638228281487,0.028,g
17.058196606053155,0.029,g
17.058762606455062,0.03,g
17.05933625477254,0.031,g
17.05991757546117,0.032,g
17.0605065921167,0.033,g
17.061103327461886,0.034,g
17.06170780332531,0.035,g
17.062320040622254,0.036000000000000004,g
17.06294005933581,0.037,g
17.063567878498343,0.038,g
17.064203516173354,0.039,g
17.064846989437587,0.04,g
17.065498314363577,0.041,g
17.066157506002494,0.042,g
17.066824578365466,0.043000000000000003,g
17.067499544414932,0.044,g
17.068182416035036,0.045,g
17.068873204031664,0.046,g
17.069571918103414,0.047,g
17.070278566834663,0.048,g
17.070993157679155,0.049,g
17.071715696946008,0.05,g
17.07244618978609,0.051000000000000004,g
17.07318464017669,0.052000000000000005,g
17.073931050917373,0.053,g
17.074685423604777,0.054,g
17.075447758629288,0.055,g
17.07621805516146,0.056,g
17.07699631114102,0.057,g
17.07778252326631,0.058,g
17.078576686984206,0.059000000000000004,g
17.079378796480473,0.06,g
17.08018884467059,0.061,g
17.08100682319106,0.062,g
17.08183272238633,0.063,g
17.08266653132028,0.064,g
17.08350823774016,0.065,g
17.084357828088883,0.066,g
17.085215287493995,0.067,g
17.086080599761793,0.068,g
17.08695374737196,0.069,g
17.087834711472752,0.07,g
17.088723471876584,0.07100000000000001,g
17.089620007056187,0.07200000000000001,g
17.090524294138575,0.073,g
17.091436308912687,0.074,g
17.09235602581125,0.075,g
17.093283417919395,0.076,g
17.094218456970633,0.077,g
17.095161113345988,0.078,g
17.096111356073617,0.079,g
17.09706915282893,0.08,g
17.09803446993241,0.081,g
17.099007272359135,0.082,g
17.099987523734885,0.083,g
17.10097518633258,0.084,g
17.101970221083345,0.085,g
17.102972587576865,0.08600000000000001,g
17.103982244064984,0.08700000000000001,g
17.1049991474659,0.088,g
17.10602325336873,0.089,g
17.10705451603868,0.09,g
17.108092888422675,0.091,g
17.10913832215544,0.092,g
17.110190767566138,0.093,g
17.11125017368235,0.094,g
17.112316488250016,0.095,g
17.113389657722987,0.096,g
17.11446962728392,0.097,g
17.115556340850173,0.098,g
17.11664974108015,0.099,g
17.117749769395964,0.1,g
17.11885636597484,0.101,g
17.119969469772666,0.10200000000000001,g
17.121089018528963,0.10300000000000001,g
17.12221494879166,0.10400000000000001,g
17.123347195909915,0.105,g
17.124485694059747,0.106,g
17.125630376254005,0.107,g
17.12678117435591,0.108,g
17.12793801909308,0.109,g
17.129100840072034,0.11,g
17.13026956579299,0.111,g
17.131444123665183,0.112,g
17.132624440022592,0.113,g
17.133810440140007,0.114,g
17.135002048246058,0.115,g
17.136199187554027,0.116,g
17.137401780254805,0.117,g
17.13860974756242,0.11800000000000001,g
17.139823009707634,0.11900000000000001,g
17.141041485970344,0.12,g
17.14226509469484,0.121,g
17.143493753308938,0.122,g
17.144727378343465,0.123,g
17.145965885448447,0.124,g
17.14720918942768,0.125,g
17.148457204237598,0.126,g
17.149709843022453,0.127,g
17.150967018131823,0.128,g
17.152228641141996,0.129,g
17.1534946228777,0.13,g
17.15476487343406,0.131,g
17.15603930219887,0.132,g
17.157317817875114,0.133,g
17.158600328496323,0.134,g
17.159886741479415,0.135,g
17.161176963603317,0.136,g
17.162470901062242,0.137,g
17.16376845948204,0.138,g
17.16506954394412,0.139,g
17.16637405900971,0.14,g
17.16768190874416,0.14100000000000001,g
17.168992996741586,0.14200000000000002,g
17.170307226149575,0.14300000000000002,g
17.17162449969416,0.14400000000000002,g
17.17294471970107,0.145,g
17.17426778813629,0.146,g
17.1755936066085,0.147,g
17.176922076409905,0.148,g
17.178253098538093,0.149,g
17.179586573721767,0.15,g
17.18092240244665,0.151,g
17.182260484977604,0.152,g
17.183600721400193,0.153,g
17.184943011619644,0.154,g
17.18628725541818,0.155,g
17.187633352454053,0.156,g
17.188981202303406,0.157,g
17.190330704482765,0.158,g
17.19168175847541,0.159,g
17.1930342637578,0.16,g
17.19438811982597,0.161,g
17.19574322622195,0.162,g
17.197099482560176,0.163,g
17.198456788553866,0.164,g
17.199815044041358,0.165,g
17.201174149008498,0.166,g
17.202534003630678,0.167,g
17.20389450827534,0.168,g
17.205255563543933,0.169,g
17.206617070290008,0.17,g
17.207978929661035,0.171,g
17.209341043100512,0.17200000000000001,g
17.210703312389548,0.17300000000000001,g
17.21206563966854,0.17400000000000002,g
17.2134279274587,0.17500000000000002,g
17.214790078703267,0.176,g
17.216151996768968,0.177,g
17.217513585486905,0.178,g
17.218874749173494,0.179,g
17.220235392655173,0.18,g
17.221595421292925,0.181,g
17.22295474100663,0.182,g
17.224313258299162,0.183,g
17.225670880280333,0.184,g
17.22702751469057,0.185,g
17.228383069924362,0.186,g
17.229737455049587,0.187,g
17.23109057984223,0.188,g
17.23244235480125,0.189,g
17.23379269116318,0.19,g
17.235141500936056,0.191,g
17.236488696917384,0.192,g
17.23783419271575,0.193,g
17.23917790277208,0.194,g
17.24051974237676,0.195,g
17.24185962770585,0.196,g
17.243197475818075,0.197,g
17.244533204690413,0.198,g
17.245866733233854,0.199,g
17.24719798131274,0.2,g
17.24852686976373,0.201,g
17.249853320414367,0.202,g
17.25117725610135,0.203,g
17.252498600688387,0.20400000000000001,g
17.253817279083652,0.20500000000000002,g
17.255133217249234,0.20600000000000002,g
17.256446342248374,0.20700000000000002,g
17.257756582215904,0.20800000000000002,g
17.259063866404702,0.209,g
17.260368125193473,0.21,g
17.261669290101814,0.211,g
17.262967293804802,0.212,g
17.264262070147147,0.213,g
17.265553554156973,0.214,g
17.266841682059052,0.215,g
17.26812639128395,0.216,g
17.269407620495283,0.217,g
17.27068530957931,0.218,g
17.271959399671275,0.219,g
17.27322983316266,0.22,g
17.274496553711742,0.221,g
17.275759506253575,0.222,g
17.277018637009572,0.223,g
17.27827389349293,0.224,g
17.279525224528143,0.225,g
17.280772580251732,0.226,g
17.28201591211264,0.227,g
17.283255172890208,0.228,g
17.28449031669711,0.229,g
17.28572129898545,0.23,g
17.286948076552324,0.231,g
17.288170607544878,0.232,g
17.28938885146486,0.233,g
17.290602769172676,0.234,g
17.291812322890845,0.23500000000000001,g
17.293017476207083,0.23600000000000002,g
17.294218194073235,0.23700000000000002,g
17.295414442821187,0.23800000000000002,g
17.29660619014341,0.23900000000000002,g
17.297793405107775,0.24,g
17.29897605815451,0.241,g
17.300154121092607,0.242,g
17.30132756711288,0.243,g
17.302496370766196,0.244,g
17.303660507975504,0.245,g
17.30481995602683,0.246,g
17.305974693579923,0.247,g
17.307124700644838,0.248,g
17.308269958591545,0.249,g
17.309410450142305,0.25,g
17.310546159366798,0.251,g
17.31167707167675,0.252,g
17.31280317382007,0.253,g
17.31392445387447,0.254,g
17.315040901240547,0.255,g
17.31615250663437,0.256,g
17.317259262079553,0.257,g
17.31836116089567,0.258,g
17.31945819769887,0.259,g
17.320550368386034,0.26,g
17.32163767011851,0.261,g
17.32272010132126,0.262,g
17.323797661668756,0.263,g
