Mag,Phase,Band
16.78501023065074,0.0,g
16.78499766801164,0.001,g
16.78499286920146,0.002,g
16.784995925397258,0.003,g
16.785006927667865,0.004,g
16.785025966932306,0.005,g
16.785053133918403,0.006,g
16.785088519120936,0.007,g
16.785132212760228,0.008,g
16.78518430474027,0.009000000000000001,g
16.78524488460844,0.01,g
16.785314041512386,0.011,g
16.785391864159564,0.012,g
16.785478440776608,0.013000000000000001,g
16.78557385906696,0.014,g
16.78567820617071,0.015,g
16.785791568623228,0.016,g
16.785914032315766,0.017,g
16.78604568245308,0.018000000000000002,g
16.78618660351437,0.019,g
16.786336879212858,0.02,g
16.78649659245551,0.021,g
16.786665825305125,0.022,g
16.78684465893837,0.023,g
16.787033173608403,0.024,g
16.78723144860503,0.025,g
16.78743956221843,0.026000000000000002,g
16.787657591696437,0.027,g
16.78788561321366,0.028,g
16.788123701826233,0.029,g
16.78837193143937,0.03,g
16.788630374769404,0.031,g
16.7888991033066,0.032,g
16.789178187282165,0.033,g
16.789467695628144,0.034,g
16.789767695945248,0.035,g
16.79007825446648,0.036000000000000004,g
16.79039943602634,0.037,g
16.79073130402188,0.038,g
16.79107392038275,0.039,g
16.791427345536583,0.04,g
16.79179163838054,0.041,g
16.792166856243746,0.042,g
16.792553054859795,0.043000000000000003,g
16.79295028833401,0.044,g
16.79335860911654,0.045,g
16.7937780679707,0.046,g
16.794208713940343,0.047,g
16.794650594329617,0.048,g
16.795103754666904,0.049,g
16.795568238682268,0.05,g
16.79604408827843,0.051000000000000004,g
16.796531343510036,0.052000000000000005,g
16.797030042550475,0.053,g
16.797540221672435,0.054,g
16.798061915221172,0.055,g
16.798595155596907,0.056,g
16.799139973223596,0.057,g
16.799696396532678,0.058,g
16.80026445193879,0.059000000000000004,g
16.800844163825555,0.06,g
16.801435554516296,0.061,g
16.802038644261184,0.062,g
16.80265345121389,0.063,g
16.80327999142752,0.064,g
16.803918278817434,0.065,g
16.804568325156744,0.066,g
16.805230140064776,0.067,g
16.805903730981687,0.068,g
16.80658910316178,0.069,g
16.80728625965666,0.07,g
16.807995201310675,0.07100000000000001,g
16.808715926737907,0.07200000000000001,g
16.809448432319055,0.073,g
16.810192712189643,0.074,g
16.810948758228786,0.075,g
16.811716560059224,0.076,g
16.81249610502733,0.077,g
16.81328737820467,0.078,g
16.8140903623779,0.079,g
16.81490503805246,0.08,g
16.815731383432848,0.081,g
16.816569374434778,0.082,g
16.81741898467599,0.083,g
16.818280185469668,0.084,g
16.819152945830446,0.085,g
16.820037232469506,0.08600000000000001,g
16.820933009805056,0.08700000000000001,g
16.821840239949225,0.088,g
16.822758882720134,0.089,g
16.82368889564003,0.09,g
16.824630233949595,0.091,g
16.825582850597403,0.092,g
16.82654669625573,0.093,g
16.827521719321815,0.094,g
16.82850786593591,0.095,g
16.829505079973238,0.096,g
16.83051330306367,0.097,g
16.831532474595903,0.098,g
16.83256253173646,0.099,g
16.833603409435526,0.1,g
16.834655040430388,0.101,g
16.835717355278476,0.10200000000000001,g
16.83679028235096,0.10300000000000001,g
16.83787374785877,0.10400000000000001,g
16.838967675862033,0.105,g
16.840071988298234,0.106,g
16.841186604980972,0.107,g
16.842311443629644,0.108,g
16.843446419881698,0.109,g
16.84459144732426,0.11,g
16.845746437495322,0.111,g
16.84691129991685,0.112,g
16.84808594210974,0.113,g
16.84927026962894,0.114,g
16.850464186066823,0.115,g
16.85166759308963,0.116,g
16.852880390451766,0.117,g
16.854102476047508,0.11800000000000001,g
16.855333745896516,0.11900000000000001,g
16.856574094193377,0.12,g
16.857823413341556,0.121,g
16.85908159396055,0.122,g
16.86034852492777,0.123,g
16.861624093404014,0.124,g
16.86290818485947,0.125,g
16.86420068311799,0.126,g
16.865501470366652,0.127,g
16.866810427201212,0.128,g
16.868127432650844,0.129,g
16.8694523642252,0.13,g
16.870785097925697,0.131,g
16.872125508293593,0.132,g
16.873473468436828,0.133,g
16.87482885007578,0.134,g
16.876191523571162,0.135,g
16.877561357948352,0.136,g
16.87893822095984,0.137,g
16.88032197909557,0.138,g
16.88171249763508,0.139,g
16.883109640677457,0.14,g
16.88451327119471,0.14100000000000001,g
16.8859232510471,0.14200000000000002,g
16.887339441037344,0.14300000000000002,g
16.88876170094204,0.14400000000000002,g
16.890189889566926,0.145,g
16.891623864763353,0.146,g
16.89306348348421,0.147,g
16.89450860181668,0.148,g
16.89595907503911,0.149,g
16.897414757638405,0.15,g
16.898875503367467,0.151,g
16.90034116527501,0.152,g
16.90181159577985,0.153,g
16.903286646664935,0.154,g
