Mag,Phase,Band
17.43214417478442,0.0,g
17.43242486374862,0.001,g
17.43271814224245,0.002,g
17.433023724242044,0.003,g
17.43334132067209,0.004,g
17.433670639769137,0.005,g
17.43401138745183,0.006,g
17.434363267691094,0.007,g
17.434725982870994,0.008,g
17.4350992341587,0.009000000000000001,g
17.435482721868805,0.01,g
17.435876145816934,0.011,g
17.436279205682872,0.012,g
17.436691601367283,0.013000000000000001,g
17.43711303333605,0.014,g
17.437543202974926,0.015,g
17.437981812923923,0.016,g
17.43842856742295,0.017,g
17.43888317263677,0.018000000000000002,g
17.439345336984495,0.019,g
17.439814771463432,0.02,g
17.440291189955392,0.021,g
17.440774309542892,0.022,g
17.441263850801516,0.023,g
17.44175953809601,0.024,g
17.44226109986895,0.025,g
17.44276826890957,0.026000000000000002,g
17.44328078262957,0.027,g
17.44379838332466,0.028,g
17.444320818416152,0.029,g
17.444847840700483,0.03,g
17.445379208584757,0.031,g
17.445914686301464,0.032,g
17.446454044132263,0.033,g
17.44699705860167,0.034,g
17.44754351268101,0.035,g
17.448093195962958,0.036000000000000004,g
17.448645904838475,0.037,g
17.449201442663405,0.038,g
17.449759619901297,0.039,g
17.450320254275205,0.04,g
17.45088317088897,0.041,g
17.45144820235079,0.042,g
17.45201518888592,0.043000000000000003,g
17.452583978425196,0.044,g
17.453154426699744,0.045,g
17.453726397318267,0.046,g
17.454299761821087,0.047,g
17.454874399742177,0.048,g
17.45545019865485,0.049,g
17.4560270541945,0.05,g
17.45660487009083,0.051000000000000004,g
17.45718355816765,0.052000000000000005,g
17.457763038353875,0.053,g
17.458343238663563,0.054,g
17.45892409517917,0.055,g
17.459505552024712,0.056,g
17.460087561314975,0.057,g
17.460670083115474,0.058,g
17.46125308537202,0.059000000000000004,g
17.461836543844434,0.06,g
17.462420442030925,0.061,g
17.463004771069492,0.062,g
17.463589529648324,0.063,g
17.464174723900495,0.064,g
17.46476036727648,0.065,g
17.465346480435972,0.066,g
17.465933091105462,0.067,g
17.466520233943324,0.068,g
17.46710795039747,0.069,g
17.467696288541916,0.07,g
17.46828530292738,0.07100000000000001,g
17.46887505440435,0.07200000000000001,g
17.469465609953836,0.073,g
17.47005704251215,0.074,g
17.470649430776042,0.075,g
17.471242859023445,0.076,g
17.471837416906833,0.077,g
17.47243319926431,0.078,g
17.473030305905198,0.079,g
17.473628841405727,0.08,g
17.474228914898124,0.081,g
17.47483063985786,0.082,g
17.475434133872195,0.083,g
17.47603951843441,0.084,g
17.476646918708695,0.085,g
17.47725646330866,0.08600000000000001,g
17.477868284074244,0.08700000000000001,g
17.478482515832837,0.088,g
17.479099296181072,0.089,g
17.479718765244222,0.09,g
17.480341065449707,0.091,g
17.480966341300725,0.092,g
17.48159473913543,0.093,g
17.482226406908815,0.094,g
17.482861493951944,0.095,g
17.483500150756157,0.096,g
17.484142528736484,0.097,g
17.48478878001178,0.098,g
17.485439057184198,0.099,g
17.486093513122594,0.1,g
17.48675230073173,0.101,g
17.487415572755243,0.10200000000000001,g
17.48808348155259,0.10300000000000001,g
17.488756178896466,0.10400000000000001,g
17.489433815774227,0.105,g
17.490116542177372,0.106,g
17.490804506919172,0.107,g
17.491497857432798,0.108,g
17.4921967395901,0.109,g
17.49290129752557,0.11,g
17.49361167344876,0.111,g
17.494328007486907,0.112,g
17.49505043750625,0.113,g
17.49577909896596,0.114,g
17.496514124752412,0.115,g
17.497255645036272,0.116,g
17.498003787132454,0.117,g
17.498758675368077,0.11800000000000001,g
17.49952043093707,0.11900000000000001,g
17.500289171796755,0.12,g
17.501065012537058,0.121,g
17.50184806427585,0.122,g
17.502638434561327,0.123,g
17.50343622726239,0.124,g
17.504241542493727,0.125,g
17.505054476517625,0.126,g
17.505875121682926,0.127,g
17.50670356634214,0.128,g
17.50753989479445,0.129,g
17.50838418723586,0.13,g
17.509236519696277,0.131,g
17.510096964013112,0.132,g
17.510965587781666,0.133,g
17.511842454330065,0.134,g
17.512727622709406,0.135,g
17.51362114766155,0.136,g
17.514523079611596,0.137,g
17.515433464677702,0.138,g
17.516352344659477,0.139,g
17.517279757053817,0.14,g
17.51821573507699,0.14100000000000001,g
17.51916030767072,0.14200000000000002,g
17.52011349954708,0.14300000000000002,g
17.521075331203473,0.14400000000000002,g
17.522045818978995,0.145,g
17.523024975082265,0.146,g
17.524012807647022,0.147,g
17.525009320793057,0.148,g
17.52601451466853,0.149,g
17.52702838553214,0.15,g
17.528050925804358,0.151,g
17.52908212414409,0.152,g
17.530121965539447,0.153,g
17.53117043136842,0.154,g
17.53222749948474,0.155,g
17.533293144319867,0.156,g
17.53436733695346,0.157,g
17.535450045226742,0.158,g
17.536541233821072,0.159,g
17.53764086436411,0.16,g
17.538748895538752,0.161,g
17.539865283168204,0.162,g
17.540989980341905,0.163,g
17.54212293750398,0.164,g
17.543264102569246,0.165,g
17.544413421040804,0.166,g
17.54557083610161,0.167,g
17.54673628874731,0.168,g
17.547909717878955,0.169,g
17.54909106042034,0.17,g
17.55028025144695,0.171,g
17.55147722427578,0.17200000000000001,g
17.552681910579626,0.17300000000000001,g
17.553894240515206,0.17400000000000002,g
17.555114142810858,0.17500000000000002,g
17.55634154489877,0.176,g
17.55757637300319,0.177,g
17.55881855225579,0.178,g
17.560068006809882,0.179,g
17.561324659923446,0.18,g
17.56258843408435,0.181,g
17.56385925108915,0.182,g
17.5651370321492,0.183,g
17.566421697994606,0.184,g
17.567713168945264,0.185,g
17.569011365024604,0.186,g
17.570316206021815,0.187,g
17.57162761159673,0.188,g
17.572945501348013,0.189,g
17.574269794896427,0.19,g
17.575600411946006,0.191,g
17.576937272376117,0.192,g
17.578280296282934,0.193,g
17.57962940406752,0.194,g
17.580984516472743,0.195,g
17.582345554647922,0.196,g
17.5837124402098,0.197,g
17.585085095267328,0.198,g
17.586463442490658,0.199,g
17.587847405127725,0.2,g
17.589236907048885,0.201,g
17.59063187278774,0.202,g
17.592032227544877,0.203,g
17.59343789723676,0.20400000000000001,g
17.594848808487733,0.20500000000000002,g
17.596264888664045,0.20600000000000002,g
17.597686065887487,0.20700000000000002,g
17.599112269014565,0.20800000000000002,g
17.6005434276584,0.209,g
17.601979472193452,0.21,g
17.603420333725705,0.211,g
17.604865944109758,0.212,g
17.60631623591108,0.213,g
17.607771142398494,0.214,g
17.60923059753305,0.215,g
17.610694535918928,0.216,g
17.612162892802388,0.217,g
17.613635604012146,0.218,g
17.615112605951722,0.219,g
17.616593835536616,0.22,g
17.618079230163058,0.221,g
17.619568727673954,0.222,g
17.62106226628696,0.223,g
17.62255978456538,0.224,g
17.624061221369168,0.225,g
17.625566515771588,0.226,g
17.627075607023084,0.227,g
17.628588434499072,0.228,g
17.630104937613734,0.229,g
17.631625055785456,0.23,g
17.633148728347198,0.231,g
17.63467589449107,0.232,g
17.63620649321186,0.233,g
17.637740463213362,0.234,g
17.639277742867982,0.23500000000000001,g
17.640818270117776,0.23600000000000002,g
17.642361982432863,0.23700000000000002,g
17.64390881671513,0.23800000000000002,g
17.645458709238024,0.23900000000000002,g
17.64701159558646,0.24,g
17.64856741056036,0.241,g
17.650126088126108,0.242,g
17.651687561350347,0.243,g
17.653251762301377,0.244,g
17.654818622002924,0.245,g
17.656388070374405,0.246,g
17.65796003613916,0.247,g
17.659534446789618,0.248,g
17.66111122849863,0.249,g
17.66269030606943,0.25,g
17.664271602887876,0.251,g
17.66585504083935,0.252,g
17.667440540283998,0.253,g
17.66902801997457,0.254,g
17.670617397036697,0.255,g
17.67220858689579,0.256,g
17.67380150324415,0.257,g
17.6753960580112,0.258,g
17.67699216129549,0.259,g
17.67858972137137,0.26,g
17.68018864462382,0.261,g
17.68178883552806,0.262,g
17.683390196629148,0.263,g
17.68499262853264,0.264,g
17.686596029861384,0.265,g
17.688200297272804,0.266,g
17.68980532541959,0.267,g
17.691411006974974,0.268,g
17.693017232605246,0.269,g
17.69462389098431,0.27,g
17.696230868812343,0.271,g
17.697838050800808,0.272,g
17.69944531971857,0.273,g
17.701052556385353,0.274,g
17.702659639707434,0.275,g
17.704266446717607,0.276,g
17.705872852577738,0.277,g
17.707478730657567,0.278,g
17.709083952542034,0.279,g
17.71068838808447,0.28,g
17.712291905460265,0.281,g
17.713894371232147,0.28200000000000003,g
17.71549565038185,0.28300000000000003,g
17.717095606402506,0.28400000000000003,g
17.718694101334556,0.28500000000000003,g
17.72029099586602,0.28600000000000003,g
17.72188614937996,0.28700000000000003,g
17.723479420043518,0.28800000000000003,g
17.725070664900368,0.289,g
17.726659739929385,0.29,g
17.72824650016289,0.291,g
17.729830799752026,0.292,g
17.73141249207287,0.293,g
17.732991429835504,0.294,g
17.734567465154974,0.295,g
17.73614044969597,0.296,g
17.737710234745506,0.297,g
17.739276671329208,0.298,g
17.740839610326205,0.299,g
17.742398902593337,0.3,g
17.743954399054747,0.301,g
17.745505950848358,0.302,g
17.74705340941534,0.303,g
17.748596626649572,0.304,g
17.750135454993625,0.305,g
17.751669747572368,0.306,g
17.753199358327297,0.307,g
17.754724142115457,0.308,g
17.756243954863024,0.309,g
17.757758653665206,0.31,g
17.759268096922188,0.311,g
17.760772144474853,0.312,g
17.762270657701116,0.313,g
17.76376349967919,0.314,g
17.765250535279225,0.315,g
17.766731631289666,0.316,g
17.76820665655969,0.317,g
17.76967548209497,0.318,g
17.771137981186897,0.319,g
17.772594029539757,0.32,g
17.77404350536167,0.321,g
17.77548628950494,0.322,g
17.77692226555262,0.323,g
17.778351319936885,0.324,g
17.7797733420544,0.325,g
17.781188224345183,0.326,g
17.78259586241877,0.327,g
17.78399615512358,0.328,g
17.785389004666165,0.329,g
